,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,1.0,0.6598401973849851,0.608078008584067,0.6501235830553079,0.6859046080410413
Prov-GigaPath,0.6598401973849851,1.0,0.5484625791947445,0.6231414724574127,0.6885651215648861
KEEP,0.608078008584067,0.5484625791947445,1.0,0.40060333441179596,0.7834491312943337
ResNet50 (ImageNet),0.6501235830553079,0.6231414724574127,0.40060333441179596,1.0,0.4452226480001726
UNI2-h,0.6859046080410413,0.6885651215648861,0.7834491312943337,0.4452226480001726,1.0
