query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.8045,0.956,0.98,0.8702760433365797,1.0,2000.0
conch_v15,conch_v1,0.794,0.954,0.9785,0.8626664589091432,1.0,2000.0
