model,nmse,r2,cosine
conch_v1,0.02622070134579042,0.9737792986542095,0.9915129370741005
ctranspath,0.14686538890685433,0.8531346110931457,0.967738532504759
gigapath,0.4745904111610771,0.525409588838923,0.7890243533946387
keep,0.1909656337603643,0.8090343662396358,0.9330793583466238
resnet50,0.09979099859337309,0.9002090014066269,0.9892740855080226
uni_v2,0.5238316393497211,0.4761683606502789,0.7463251956637221
