train_loss,val_loss,recon,align
0.010351328001291092,0.0008607549243606627,0.0011545918832000877,0.00919673616338384
0.0007526153087383137,0.0006652961601503193,0.000699257620726712,5.33576870761213e-05
0.0005961865781240963,0.0005400074878707528,0.0005365426097081841,5.964396688276403e-05
0.000498546686139889,0.00047098842333070934,0.0004378233597630502,6.072332580515649e-05
0.0004471832528776888,0.0004182468692306429,0.0003889718882939113,5.82113641160374e-05
0.00040824593473059523,0.0003686872369144112,0.0003476075451804458,6.063838827685686e-05
0.0003656596257185031,0.0003289644664619118,0.00030620747233375107,5.945215452811681e-05
0.0003418703962649618,0.0003512397815939039,0.00028347376043841776,5.839663543676059e-05
0.0003167000276984514,0.0003185948298778385,0.0002593978435990201,5.730218480104148e-05
0.00031935550380564695,0.000304271699860692,0.00025920439979277687,6.0151104428639104e-05
0.00028518281531952585,0.0002645085332915187,0.00022681315157179987,5.8369664059552765e-05
0.00027930192965348915,0.0002740159980021417,0.0002223973727918097,5.6904556991607286e-05
0.0002693663720232767,0.00032601147540844977,0.00021347683463578246,5.588953762136433e-05
0.0002627179730292742,0.00022459928004536778,0.0002038016999514574,5.8916273701470345e-05
0.00024940086867510607,0.00022502965293824673,0.00019307322197294394,5.6327646416320934e-05
0.0002512837555384197,0.0002153828099835664,0.00019486826089892668,5.6415494145767295e-05
0.00022822682793568154,0.00020851436420343816,0.00017351724018226377,5.470958746757658e-05
0.00023122729689930565,0.0003622172516770661,0.0001776615133816709,5.356578320580801e-05
0.00021845274033174583,0.00031507061794400215,0.00016572128754757743,5.273145281015396e-05
0.00021394386536225543,0.00023240045993588865,0.00016087225230876356,5.307161279363624e-05
0.00021188292677314685,0.00017822820518631488,0.00016057827223059056,5.130465529613762e-05
0.00020653535799023561,0.0001838171883719042,0.00015502924293936564,5.1506114739043236e-05
0.00020848327861001183,0.00022732539218850434,0.00015685811912200215,5.162515969589419e-05
0.00019447219227523808,0.00035125910653732717,0.00014476836076937616,4.970383150586193e-05
0.0001929718516683871,0.00018436796381138265,0.00014357338784196016,4.939846426818154e-05
0.00018839205565330175,0.0001593334600329399,0.00014025122031203604,4.814083578302026e-05
0.0001844767510192469,0.0001562868128530681,0.00013717820760835562,4.729854351483352e-05
0.00017491628708999737,0.00019420174066908658,0.00012822074729358844,4.66955397444378e-05
0.00018379488652239421,0.00020267974468879402,0.00013679801216182698,4.699687407472603e-05
0.00017253755920267264,0.00020221038721501827,0.00012598292456199748,4.655463451074736e-05
0.00017206310003530233,0.00017319539620075375,0.00012658511893407973,4.547798164691942e-05
0.00016070145907828452,0.0001425595983164385,0.0001161344816604729,4.456697741781162e-05
0.00016424150921271315,0.00015288720896933228,0.00012020353892044763,4.403797005839546e-05
0.0001696962455753237,0.00018687786359805614,0.00012493536523834338,4.476088007712471e-05
0.00014715757435104543,0.000175727647729218,0.00010419155353572154,4.29660206074394e-05
0.0001667126576649025,0.00013428561214823276,0.00012276325869606808,4.394939886489218e-05
0.00014844952565908897,0.00017768620455171913,0.00010686237801564858,4.158714753949815e-05
0.0001506332585060071,0.000131799781229347,0.00010885257340435471,4.178068486778232e-05
0.00014930163774157075,0.0001336463901679963,0.00010836770649932856,4.0933931008372124e-05
0.00014384232786791731,0.00016503561346326023,0.00010303548286693902,4.080684416944028e-05
0.00014557538348266723,0.00011680343595799059,0.00010539027986981507,4.01851035089099e-05
0.0001375652270196172,0.00012953743862453848,9.769647175354684e-05,3.9868755629868245e-05
0.00014678023159961283,0.00012392652570270002,0.00010587583268975973,4.090439893583867e-05
0.00013786000277572644,0.00019732890359591693,9.994784943825965e-05,3.791215289571223e-05
0.0001378788527550309,0.00016272091306746006,9.845645618042909e-05,3.942239649664511e-05
0.00013821674526427939,0.00011435511987656355,9.90298387997817e-05,3.918690659442551e-05
0.00013803083867449978,0.00012947652430739254,9.980003207082129e-05,3.823080662966406e-05
0.00012896646133283088,0.00016427702212240547,9.154111331944088e-05,3.742534819528893e-05
0.00012722863736728738,0.00010156828648177907,9.045125565795128e-05,3.6777381605393854e-05
0.00012937587983157884,0.00010083095548907295,9.317563459002746e-05,3.620024518958027e-05
0.00012737069560638962,0.00012755364878103137,9.127528698757357e-05,3.6095408203047033e-05
0.0001177746442928245,0.00013262915308587253,8.305446967174898e-05,3.472017423129208e-05
0.00013159857361253152,0.00012857341789640486,9.615155410886343e-05,3.544701926979802e-05
0.00011851905323315545,0.00012255518231540918,8.420786439923436e-05,3.431118906779115e-05
0.00012282392090128268,0.00010740385187091306,8.79923424820715e-05,3.483157813336999e-05
0.00011580013384186065,0.00016587029676884413,8.270481838345794e-05,3.3095315640301643e-05
8.432319180948461e-05,7.925608952064067e-05,5.389942767318904e-05,3.0423764110310002e-05
7.634117126664413e-05,7.547063432866707e-05,4.961335351773804e-05,2.6727817307151523e-05
7.297555421246216e-05,7.237204408738762e-05,4.884773287423221e-05,2.4127821039395974e-05
7.371741661959927e-05,7.516948971897364e-05,5.147639164663685e-05,2.224102536274586e-05
8.108167130558286e-05,7.240578270284459e-05,5.948180091114149e-05,2.1599870290499115e-05
7.958954748963672e-05,7.303951133508235e-05,5.8332542253733015e-05,2.1257005391817076e-05
7.86645550501167e-05,9.806438174564391e-05,5.7817974551913465e-05,2.084658044623211e-05
8.004514602362178e-05,0.00010020783520303667,5.941050141180832e-05,2.063464459882068e-05
8.089712583958836e-05,7.913424633443356e-05,6.027534732960963e-05,2.0621778691877676e-05
6.507176063418488e-05,6.469530489994213e-05,4.536848061564212e-05,1.9703280447304547e-05
6.342165413246091e-05,6.363916327245533e-05,4.4533523500181865e-05,1.8888130684250167e-05
6.238611230011365e-05,6.262902752496302e-05,4.4252486882864364e-05,1.8133625482213184e-05
6.140196219348582e-05,6.161753117339686e-05,4.398050288208262e-05,1.7421459467316578e-05
6.0537564032918976e-05,6.100498285377398e-05,4.380344505209775e-05,1.6734119006806785e-05
6.251249311130128e-05,6.286439020186663e-05,4.6336516554999565e-05,1.6175976465352244e-05
6.414942693351934e-05,6.10727583989501e-05,4.826982356982106e-05,1.5879603207784905e-05
6.360713684573836e-05,6.26584587735124e-05,4.802832946942155e-05,1.557880716843231e-05
6.320102061831026e-05,6.32098235655576e-05,4.787502740717693e-05,1.532599295127771e-05
6.276632287023988e-05,6.471361848525703e-05,4.767017593881714e-05,1.5096146898940788e-05
6.314358288364019e-05,6.524863420054317e-05,4.8247626390158466e-05,1.489595659742398e-05
5.6673821511919544e-05,5.681980474037118e-05,4.210352412233728e-05,1.457029724016528e-05
5.596972574234574e-05,5.643854819936678e-05,4.165256099700595e-05,1.4317164686872275e-05
5.5614526796229516e-05,5.608102219412103e-05,4.155352209116765e-05,1.4061004607616009e-05
5.526245731743984e-05,5.5760374380042776e-05,4.146567641458075e-05,1.3796780922348262e-05
5.490269107083025e-05,5.5357249948428944e-05,4.13750377577214e-05,1.3527653404058323e-05
5.459168582352244e-05,5.513068026630208e-05,4.13343972468283e-05,1.3257288615672484e-05
5.440884462067126e-05,5.529449481400661e-05,4.142065902539928e-05,1.2988185582279194e-05
5.527599821237215e-05,5.6635581131558865e-05,4.251831058874294e-05,1.2757687792535372e-05
5.546067396997906e-05,5.557528493227437e-05,4.290667781918143e-05,1.2553996111819287e-05
5.503049186310298e-05,5.502211570274085e-05,4.2659995805089625e-05,1.2370496077502529e-05
5.4869353958305766e-05,5.551749927690253e-05,4.2674453548638016e-05,1.2194900227768812e-05
5.4572862609347794e-05,5.556849282584153e-05,4.254347745050576e-05,1.202938507438895e-05
5.4409638427646964e-05,5.4706193623133004e-05,4.25318769495269e-05,1.1877761595055096e-05
5.4197905020763365e-05,5.478243110701442e-05,4.247314773238031e-05,1.1724757210426365e-05
5.4018496822599056e-05,5.470268297358416e-05,4.243239475597095e-05,1.1586101878232772e-05
5.368215417027906e-05,5.367843550629914e-05,4.2235135983251635e-05,1.1447018180531034e-05
5.369970757393665e-05,5.4757339967181906e-05,4.238049672754382e-05,1.131921070347224e-05
5.334625361034081e-05,5.376160333980806e-05,4.214997139310331e-05,1.1196282249719454e-05
5.3347731305361126e-05,5.34946120751556e-05,4.2268638623811835e-05,1.1079092655563726e-05
5.313072150394354e-05,5.3006770031061023e-05,4.216394866359354e-05,1.0966772950788644e-05
5.293753412323505e-05,5.302608406054787e-05,4.20791837573883e-05,1.0858350281393672e-05
