,blocks.0,blocks.1,blocks.2,blocks.3,blocks.4,blocks.5,blocks.6,blocks.7,blocks.8,blocks.9,blocks.10,blocks.11,blocks.12,blocks.13,blocks.14,blocks.15,blocks.16,blocks.17,blocks.18,blocks.19,blocks.20,blocks.21,blocks.22,blocks.23,blocks.24,blocks.25,blocks.26,blocks.27,blocks.28,blocks.29,blocks.30,blocks.31,blocks.32,blocks.33,blocks.34,blocks.35,blocks.36,blocks.37,blocks.38,blocks.39
blocks.10,0.15032869316014194,0.16669911019026276,0.6335227457927163,0.6882311952639776,0.6818795733412202,0.7050202140134226,0.7245995705205249,0.7730835621576732,0.8101411537723289,0.8465845997153717,0.8781677844105108,0.893956439717823,0.9104549407716526,0.9251058862875411,0.9331024215331654,0.9428249486294318,0.9470447562336937,0.9542339842446644,0.9583389741181887,0.9594946962369462,0.9565941034169216,0.9520057182104291,0.9305406292182606,0.8967880292874941,0.8948573471876049,0.8907750597008504,0.8869535611976916,0.8920966368217798,0.9081102440020755,0.9257028010103989,0.9291626609301107,0.9273810312674186,0.9272025817790254,0.92559395020912,0.9186432258053101,0.9099604692011445,0.897757670796379,0.8858316240637125,0.8765810534304491,0.8662364854023253
blocks.11,0.13533212633171418,0.15066184403475963,0.6183755553979087,0.6534156100998602,0.6466851285291398,0.6699885866992958,0.6889314913530882,0.7380685687109152,0.7772943682884209,0.8168049539160083,0.8532296197667685,0.8717884007111585,0.8919185251302627,0.9109568192681418,0.922879689428972,0.936957825023259,0.945101272703989,0.9547286621960007,0.9600061843225977,0.962123550647679,0.9616163858414762,0.9590543973056294,0.940784515955135,0.9094548759627112,0.9081648494049746,0.9018909333267348,0.8982681034459417,0.9023818610973195,0.9175883616319215,0.9340780929039197,0.9375598255011238,0.9358298511571006,0.9344363220427732,0.9320759825605592,0.9237216390692597,0.9152839636014125,0.9031310979108039,0.8924915957442539,0.8840266614627005,0.8722995334716411
blocks.12,0.1321750976637459,0.14631859344916998,0.6014029905861629,0.6353784277475407,0.632971538180299,0.6585022312773534,0.6787437950921585,0.7283643060386495,0.7680212906555979,0.8085128269846837,0.8472998583972676,0.8673757229232615,0.88899562395319,0.9088111609265056,0.9224721429268663,0.9375989512096102,0.9455303458326932,0.9556317831858586,0.9599880894036834,0.9623239348362325,0.9635584040865712,0.9637000879794756,0.9497564899031051,0.9232337486351123,0.9224400123303935,0.9139567015944335,0.9119917645081507,0.9158941317509487,0.9298029779710252,0.9437668708516019,0.9463806456594699,0.9443915846281834,0.9413887174958275,0.9370710332824732,0.926284267090428,0.9164560135083398,0.9031192733874435,0.8932208092506315,0.8855877071423089,0.874778214847256
blocks.13,0.13437607923485842,0.14827546310896225,0.5863696894187385,0.639008535565826,0.6398402913287947,0.6657328798650075,0.6859933398416694,0.7348337460484884,0.7731081066985805,0.8120636435962931,0.8482922425897875,0.8677952219480666,0.8881254001984942,0.9058190998054738,0.9180366311390457,0.9308115204877635,0.9359541589788103,0.9465594124527977,0.9506893796410414,0.9535804142289063,0.9551443821558715,0.9555579121145339,0.9402626685325984,0.91486276378325,0.9145959509143321,0.9062891140559303,0.9064620195225382,0.9121439571714753,0.9263290048865289,0.9397506613458855,0.9415626222303054,0.9400194898902758,0.9375974201370092,0.9332430579625437,0.9221325946187993,0.9113969389249869,0.8966990524752074,0.8856097835293371,0.8782058985256425,0.8698004891218122
blocks.14,0.13868328863437338,0.1519874242254873,0.5727513813191407,0.6291524273157503,0.6315360155177737,0.6586063052438502,0.6790648913321037,0.7275800723832997,0.7655273828363325,0.8046373178407642,0.8408421673989572,0.8615883434938802,0.8828438546518843,0.9015109448428285,0.9152578119559517,0.9280958824634007,0.9332745211374095,0.9443993753499477,0.9488819348367443,0.9527272750937618,0.9561060863576724,0.9573551762394914,0.9428635669394073,0.9192191372696544,0.919377428111146,0.908888758038612,0.9093986616957973,0.9145155100251047,0.9281532929591502,0.9402521578173517,0.9414132575211642,0.9405460007071964,0.9376859761475465,0.9328842511486012,0.921084884950716,0.9102765677319328,0.8965813568346689,0.8862713845995884,0.878997563069176,0.871933945060332
blocks.15,0.15525209871002854,0.17067749581274855,0.6043938209910915,0.6503228250309432,0.6483806267786995,0.6740682431131794,0.6944384274229126,0.74197906072209,0.7793569778486154,0.8172712080545178,0.8506123585444836,0.8682284697644751,0.8873444227849576,0.9044815287769824,0.915151338088477,0.9272131238713643,0.9330016049671775,0.9429831252350076,0.9479312835221639,0.951824054852652,0.9535137068739178,0.9519240330129279,0.9322751172676326,0.9030784969736392,0.9030021036268435,0.8946257877320436,0.8941700514102128,0.9001281419009257,0.9159083748061647,0.9323042118599013,0.9357038331279479,0.935619634825948,0.9347331965444516,0.9318449789769601,0.922450174524525,0.9136643197272192,0.9015756620434096,0.890876324042287,0.8833164030220795,0.8741669463428777
blocks.16,0.15654383447247586,0.17182072927593706,0.614405968046345,0.6514885154921033,0.6479102073984112,0.6728057712731357,0.6920684335114164,0.7390915658160907,0.776281959205951,0.8148634614584618,0.848185799111996,0.8660233213736326,0.8858265306654363,0.9047624445643028,0.9162907830798119,0.929056871486816,0.9367999510676696,0.9464105628015519,0.9528430690641505,0.9573535565246827,0.9598010761277923,0.9567522459945595,0.9353114643092381,0.9036396499488701,0.9039274569358814,0.8957264836103709,0.8934015556544931,0.8987835086496799,0.9155563745560201,0.9334673197530502,0.9376914138164213,0.937982443391563,0.9367609593556434,0.9345672028272842,0.925341943762831,0.917893884386377,0.9073266743754307,0.8972985257526451,0.8896994652801613,0.8788876561563788
blocks.17,0.16229681252408068,0.17779596225783806,0.6171535923042599,0.6586708534585789,0.655651167207014,0.6821184097001038,0.7026343116118693,0.7493150552338025,0.7861520021185449,0.8238832079548711,0.8560642602293269,0.8728133614215094,0.8917076244134109,0.9094339272967992,0.9198477155509813,0.9316635765802082,0.939164575004327,0.9473908007581008,0.9529193164028824,0.9571400796827023,0.9588394761948782,0.9554552847535238,0.934033496988021,0.9025455536594583,0.902676099122258,0.8953081419697079,0.8927851789378348,0.898029040093328,0.9148514444659828,0.9331507608527972,0.9379182325258016,0.9384754576751805,0.9369668228534089,0.9343049343785222,0.9247622477372185,0.9173075205157688,0.9063254933981809,0.8959989834537001,0.8884902349526231,0.8776818036060785
blocks.18,0.16260814029807646,0.17762278410699062,0.6061049194302774,0.6528320075460913,0.6535451198969614,0.678883494176505,0.6981118812478255,0.7432352009106282,0.778870902440183,0.8161847680524135,0.8470722692988659,0.8636868672219571,0.8821449463815335,0.8998046191238196,0.9101753144949488,0.9212618583480023,0.9278541432646831,0.9362832766987216,0.9426295342440192,0.947664491451844,0.950729496698776,0.9473250109727922,0.9246780176756799,0.8932478728210509,0.8942302794729653,0.8861576270325079,0.8838506904810746,0.889764586335331,0.9068960398799661,0.9248636737817656,0.9290705115915314,0.929948463731584,0.9277722184603631,0.9249516312214849,0.9149746601000002,0.9078367248249678,0.8974966937015327,0.8880363003960352,0.881157938759812,0.8702017491475449
blocks.19,0.1602732889716939,0.17381904967933295,0.5843192296353006,0.6319574732797362,0.6363116663689398,0.6618435196178698,0.6807094371363401,0.7249702049795949,0.7601610512751967,0.7980224231425778,0.8300008793075966,0.8483665616166531,0.8679950678689057,0.8879559167610569,0.9001288252659833,0.9121541705649393,0.918910035641623,0.9277285615130935,0.93458898959572,0.9402901200433604,0.9451674170298079,0.943428627528193,0.9236974505623532,0.8958616885662933,0.897860041511799,0.8877780301990712,0.88550052870396,0.8911883058126967,0.9077267292166086,0.9241884549334003,0.9273708562790759,0.9287906097292361,0.9256313327003199,0.921777851743807,0.9107275344382171,0.9038130697044788,0.8945833888976212,0.8860408322969845,0.879594024207605,0.8687838031958883
