model,nmse,r2,cosine
conch_v1,0.13498611238550792,0.865013887614492,0.9558322335493504
ctranspath,0.18964697163667918,0.8103530283633208,0.9583900182106555
gigapath,0.5167441447718765,0.48325585522812353,0.7695454272207525
keep,0.28756711235679,0.71243288764321,0.8973789385076887
resnet50,0.15843053778116475,0.8415694622188352,0.9829461542012937
uni_v2,0.554050573187565,0.445949426812435,0.7315016258769335
