query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.981,0.9995,1.0,0.9887,1.0,2000.0
hoptimus0,gpfm,0.9835,0.9985,0.999,0.9902950577200577,1.0,2000.0
gpfm,virchow2,0.9925,1.0,1.0,0.995875,1.0,2000.0
virchow2,gpfm,0.991,1.0,1.0,0.9954166666666666,1.0,2000.0
hoptimus0,virchow2,0.9875,0.9995,0.9995,0.9928979166666667,1.0,2000.0
virchow2,hoptimus0,0.9855,0.999,1.0,0.9907380952380952,1.0,2000.0
