model,nmse,r2,cosine
gpfm,0.4555016618326416,0.5444983381673584,0.7676173259808433
hoptimus0,0.5077477237000133,0.4922522762999867,0.7445508296099697
virchow2,0.29332816364303343,0.7066718363569666,0.8752849407873297
