source,target,cosine,r2
gpfm,hoptimus0,0.6317159739201677,0.2865569667339667
gpfm,virchow2,0.6831762048365914,0.22285023023448525
hoptimus0,gpfm,0.6371821955873823,0.31118316631624066
hoptimus0,virchow2,0.6937978852590189,0.2417562376887502
virchow2,gpfm,0.5755499643897087,0.20455473759354048
virchow2,hoptimus0,0.5849274810528096,0.20258228601809636
