query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.847,0.9615,0.9795,0.8991964216625229,1.0,2000.0
hoptimus0,gpfm,0.843,0.9605,0.978,0.8959737034805505,1.0,2000.0
gpfm,virchow2,0.6555,0.8765,0.9295,0.7534463512327002,1.0,2000.0
virchow2,gpfm,0.704,0.9115,0.954,0.7940593608476181,1.0,2000.0
hoptimus0,virchow2,0.633,0.8445,0.9035,0.7270079285881973,1.0,2000.0
virchow2,hoptimus0,0.674,0.8905,0.9375,0.7684076910815979,1.0,2000.0
