component,eigenvalue,view_agreement
0,1.9874872566713886,0.9874872566713886
1,1.9752225593449049,0.9752225593449049
2,1.9668614067904986,0.9668614067904986
3,1.963611923659692,0.9636119236596921
4,1.933647766037345,0.933647766037345
5,1.9291845159786092,0.9291845159786092
6,1.9269077787147528,0.9269077787147528
7,1.9096571033490497,0.9096571033490497
8,1.899119668984467,0.8991196689844669
9,1.8839412346198323,0.8839412346198323
10,1.878387415640922,0.8783874156409219
11,1.8637376253399545,0.8637376253399545
12,1.8620694655884018,0.8620694655884018
13,1.8502476998747341,0.8502476998747341
14,1.8380089674785711,0.8380089674785711
15,1.8275441038067115,0.8275441038067115
16,1.8252045561049393,0.8252045561049393
17,1.8191219177712539,0.8191219177712539
18,1.8140560309570029,0.8140560309570029
19,1.8072059618658278,0.8072059618658278
20,1.783016594901614,0.7830165949016139
21,1.7717201642289129,0.7717201642289129
22,1.7645304750171074,0.7645304750171074
23,1.7581683748780301,0.7581683748780301
24,1.750608450175799,0.750608450175799
25,1.740960232325232,0.740960232325232
26,1.7249327055439085,0.7249327055439085
27,1.7198435441429396,0.7198435441429396
28,1.7013563221662193,0.7013563221662193
29,1.6918297108728901,0.6918297108728901
30,1.6771122297296082,0.6771122297296082
31,1.668210812336239,0.6682108123362389
32,1.6643882950263653,0.6643882950263653
33,1.645641848074526,0.6456418480745261
34,1.6417661707938869,0.6417661707938869
35,1.6262338850390063,0.6262338850390063
36,1.6159471858195837,0.6159471858195837
37,1.6145674788892526,0.6145674788892526
38,1.6066587219556503,0.6066587219556503
39,1.6032876807585945,0.6032876807585945
40,1.5943006943244706,0.5943006943244706
41,1.5829863031597058,0.5829863031597058
42,1.5722062258821754,0.5722062258821754
43,1.5626294567645809,0.5626294567645809
44,1.5520731796436213,0.5520731796436213
45,1.54369838406802,0.5436983840680201
46,1.5371154367470516,0.5371154367470516
47,1.5293913128510321,0.5293913128510321
48,1.524092782738218,0.524092782738218
49,1.5191955530250802,0.5191955530250802
50,1.5092132008068555,0.5092132008068555
51,1.492493218716082,0.492493218716082
52,1.4806234135551213,0.4806234135551213
53,1.4689976897366714,0.46899768973667144
54,1.4680980125938643,0.4680980125938643
55,1.4591399785694543,0.4591399785694543
56,1.4542065513985651,0.45420655139856514
57,1.4417903785001722,0.4417903785001722
58,1.428555890015675,0.42855589001567496
59,1.424290463458123,0.42429046345812305
60,1.419299798588566,0.41929979858856603
61,1.4181773589462918,0.4181773589462918
62,1.4019511971623528,0.40195119716235284
63,1.39269426407962,0.39269426407962005
