model,nmse,r2,cosine
ctranspath,0.17824485735388712,0.8217551426461129,0.9622816269869391
gigapath,0.49342297803177976,0.5065770219682202,0.7528923567360598
keep,0.21043939968166564,0.7895606003183344,0.9244899187298367
resnet50,0.10801629829014578,0.8919837017098542,0.9899430809520603
uni_v2,0.47339093180042846,0.5266090681995715,0.7437271557587439
