condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
joint_pca,gpfm,virchow2,False,0.9562,0.9894,0.9962,0.9719738680192357,0.9719738680192357,1.0,0.9786909739421943,5000.0,5000.0
joint_pca,hoptimus0,gpfm,False,0.9828,0.9998,1.0,0.9900019047619047,0.9900019047619047,1.0,0.9925340138668373,5000.0,5000.0
joint_pca,hoptimus0,hoptimus0,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
joint_pca,hoptimus0,virchow,False,0.965,0.9932,0.9966,0.9774158232351732,0.9774158232351732,1.0,0.9828213540348982,5000.0,5000.0
joint_pca,hoptimus0,virchow2,False,0.9484,0.9886,0.995,0.9666872519626583,0.9666872519626583,1.0,0.9746188054680892,5000.0,5000.0
joint_pca,virchow,gpfm,False,0.9782,0.9966,0.999,0.9862906044683319,0.9862906044683319,1.0,0.9896299087737547,5000.0,5000.0
joint_pca,virchow,hoptimus0,False,0.9704,0.9968,0.998,0.9818554915229699,0.9818554915229699,1.0,0.986292715693825,5000.0,5000.0
joint_pca,virchow,virchow,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
joint_pca,virchow,virchow2,False,0.9714,0.9968,0.9982,0.982819576346457,0.982819576346457,1.0,0.9870458600009239,5000.0,5000.0
joint_pca,virchow2,gpfm,False,0.9676,0.9964,0.9982,0.9801495316217599,0.9801495316217599,1.0,0.9850271082825232,5000.0,5000.0
joint_pca,virchow2,hoptimus0,False,0.9626,0.993,0.997,0.9762013634564882,0.9762013634564882,1.0,0.9819392566404543,5000.0,5000.0
joint_pca,virchow2,virchow,False,0.9718,0.9976,0.9996,0.9829158405483406,0.9829158405483406,1.0,0.9871722745359177,5000.0,5000.0
joint_pca,virchow2,virchow2,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
gcca,gpfm,gpfm,True,0.9996,1.0,1.0,0.9997666666666668,0.9997666666666668,1.0,0.9998261859507144,5000.0,5000.0
gcca,gpfm,hoptimus0,False,0.9962,0.9996,0.9998,0.9975740740740741,0.9975740740740741,1.0,0.9981668732091301,5000.0,5000.0
gcca,gpfm,virchow,False,0.9946,0.9994,0.9998,0.9965275,0.9965275,1.0,0.9973809005246363,5000.0,5000.0
gcca,gpfm,virchow2,False,0.998,0.9998,0.9998,0.9987653846153846,0.9987653846153846,1.0,0.9990695949721936,5000.0,5000.0
gcca,hoptimus0,gpfm,False,0.9972,0.9998,1.0,0.9983833333333332,0.9983833333333332,1.0,0.998793050305465,5000.0,5000.0
