query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.9865,0.9995,1.0,0.9927380952380952,1.0,2000.0
hoptimus0,gpfm,0.99,0.9995,1.0,0.9944055555555555,1.0,2000.0
gpfm,virchow2,0.966,0.9975,1.0,0.9794303571428571,1.0,2000.0
virchow2,gpfm,0.982,0.9985,0.9995,0.9892154761904762,1.0,2000.0
hoptimus0,virchow2,0.963,0.994,0.996,0.9774532245124157,1.0,2000.0
virchow2,hoptimus0,0.972,0.997,0.9995,0.9832097222222222,1.0,2000.0
