model,nmse,r2,cosine
gpfm,0.3838105629517063,0.6161894370482937,0.80601339278773
hoptimus0,0.41472052344748583,0.5852794765525142,0.8120598874234608
virchow2,0.26704601107003073,0.7329539889299692,0.8884460206929407
