condition,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
gcca,0.9952833333333334,0.9996666666666667,0.9999333333333333,0.997254830932956,0.997254830932956,1.0,0.9979459794125519,5000.0,5000.0
autoencoder,0.9699166666666666,0.9935666666666667,0.9977999999999999,0.9805364392843118,0.9805364392843118,1.0,0.9852135491210158,5000.0,5000.0
joint_pca,0.9683666666666667,0.9945499999999999,0.9977999999999999,0.980264820925658,0.980264820925658,1.0,0.9850533303469331,5000.0,5000.0
mcca,0.9282499999999999,0.9799833333333333,0.9894666666666666,0.9518224610401318,0.9518224610401318,1.0,0.9630819747950193,5000.0,5000.0
procrustes,0.4862333333333333,0.7439,0.8262666666666667,0.6032327422712089,0.6032327422712089,1.6666666666666667,0.6874171517485843,5000.0,5000.0
unaligned_truncate,0.00023333333333333333,0.00105,0.00205,0.0019054200677089985,0.0019054200677089985,2363.9583333333335,0.09565462575026833,5000.0,5000.0
unaligned_pca,0.00016666666666666666,0.0007999999999999999,0.0015833333333333333,0.0015328162079222974,0.0015328162079222974,2684.5416666666665,0.09344942750431508,5000.0,5000.0
