query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.877,0.979,0.9955,0.9218843139753201,1.0,2000.0
conch_v15,conch_v1,0.8865,0.9865,0.994,0.930343374916396,1.0,2000.0
