query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.9205,0.989,0.995,0.9510373049861732,1.0,2000.0
conch_v15,conch_v1,0.94,0.9925,0.9965,0.9632819243156199,1.0,2000.0
