component,eigenvalue,view_agreement
0,1.9946635163684108,0.9973317581842054
1,1.9894053287064692,0.9947026643532346
2,1.9853018139424419,0.9926509069712209
3,1.9785597656521066,0.9892798828260533
4,1.9724837165844982,0.9862418582922491
5,1.9678206829257707,0.9839103414628854
6,1.967080902548404,0.983540451274202
7,1.964770848006131,0.9823854240030655
8,1.9569896576830104,0.9784948288415052
9,1.948998145274264,0.974499072637132
10,1.947982698098363,0.9739913490491815
11,1.9451373597335164,0.9725686798667582
12,1.9412016530996097,0.9706008265498048
13,1.934724210583484,0.967362105291742
14,1.9283872008485292,0.9641936004242646
15,1.9217745730603437,0.9608872865301719
16,1.9183417597415648,0.9591708798707824
17,1.917917237641083,0.9589586188205415
18,1.9130524474950947,0.9565262237475474
19,1.9108707946407297,0.9554353973203649
20,1.9071209952865635,0.9535604976432818
21,1.902919410835467,0.9514597054177335
22,1.897982113328113,0.9489910566640565
23,1.8946983285837067,0.9473491642918533
24,1.8862739102384845,0.9431369551192422
25,1.8803548243742512,0.9401774121871256
26,1.8792688485972544,0.9396344242986272
27,1.874683833161092,0.937341916580546
28,1.8703586267438628,0.9351793133719314
29,1.8689973620404967,0.9344986810202484
30,1.864257420003082,0.932128710001541
31,1.8586098136372864,0.9293049068186432
32,1.8564387310333494,0.9282193655166747
33,1.8505395494294203,0.9252697747147102
34,1.8467707269341445,0.9233853634670722
35,1.8426719591453276,0.9213359795726638
36,1.8384587395690035,0.9192293697845018
37,1.8351338721062085,0.9175669360531042
38,1.834226476847013,0.9171132384235064
39,1.8292187685493888,0.9146093842746944
40,1.828629292748274,0.914314646374137
41,1.822998845140226,0.911499422570113
42,1.8214406441527153,0.9107203220763577
43,1.8189691988597723,0.9094845994298861
44,1.813535804720003,0.9067679023600015
45,1.8090288572066626,0.9045144286033313
46,1.803425759512814,0.901712879756407
47,1.8013906689511048,0.9006953344755524
48,1.7931662297342181,0.8965831148671091
49,1.7925724318293144,0.8962862159146572
50,1.7915478067117672,0.8957739033558836
51,1.787739190233407,0.8938695951167035
52,1.7805403432600317,0.8902701716300159
53,1.7796645942765037,0.8898322971382518
54,1.7764165272283141,0.8882082636141571
55,1.7731986883445203,0.8865993441722602
56,1.768414818528356,0.884207409264178
57,1.7648247714502427,0.8824123857251214
58,1.7640643055270853,0.8820321527635426
59,1.7601736385505147,0.8800868192752573
60,1.7579185602744154,0.8789592801372077
61,1.7567647873543224,0.8783823936771612
62,1.754611098534787,0.8773055492673935
63,1.7532262472927056,0.8766131236463528
