query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.652,0.8935,0.9395,0.7574071001408865,1.0,2000.0
conch_v15,conch_v1,0.707,0.9085,0.9495,0.7953448080478341,1.0,2000.0
