component,eigenvalue,view_agreement
0,1.9940951917254697,0.9970475958627348
1,1.9904689592222382,0.9952344796111191
2,1.986454009450036,0.993227004725018
3,1.9782505247519397,0.9891252623759699
4,1.974900688904527,0.9874503444522635
5,1.9694958230730228,0.9847479115365114
6,1.9669013745236705,0.9834506872618353
7,1.966477692027428,0.983238846013714
8,1.955890118707015,0.9779450593535075
9,1.9542550316147271,0.9771275158073636
10,1.9529781395476666,0.9764890697738333
11,1.9488521805640369,0.9744260902820184
12,1.9440712823074702,0.9720356411537351
13,1.9412339985531324,0.9706169992765662
14,1.9334827827812249,0.9667413913906124
15,1.9295424083334847,0.9647712041667423
16,1.9276601393945654,0.9638300696972827
17,1.9234266541526388,0.9617133270763194
18,1.9218845094363284,0.9609422547181642
19,1.9166242659182122,0.9583121329591061
20,1.911944939273078,0.955972469636539
21,1.9074974206836584,0.9537487103418292
22,1.9049061209195086,0.9524530604597543
23,1.9000295906862923,0.9500147953431461
24,1.8980363441451118,0.9490181720725559
25,1.8952101368912786,0.9476050684456393
26,1.885396416494915,0.9426982082474575
27,1.8814365923617171,0.9407182961808586
28,1.8780887371444046,0.9390443685722023
29,1.8775653683743534,0.9387826841871767
30,1.8742241164406621,0.9371120582203311
31,1.868874585205921,0.9344372926029605
32,1.8673510653415433,0.9336755326707716
33,1.8600571866861777,0.9300285933430888
34,1.8519339900268916,0.9259669950134458
35,1.850907153699925,0.9254535768499625
36,1.8465086544465716,0.9232543272232858
37,1.8441752208923168,0.9220876104461584
38,1.8418797752728364,0.9209398876364182
39,1.8344558309690768,0.9172279154845384
40,1.8328189729100837,0.9164094864550418
41,1.8306748830321682,0.9153374415160841
42,1.827677507863589,0.9138387539317945
43,1.8266096656802562,0.9133048328401281
44,1.8208983478457768,0.9104491739228884
45,1.8137276099175221,0.9068638049587611
46,1.8089393484206742,0.9044696742103371
47,1.8061702230531047,0.9030851115265524
48,1.8031051530756559,0.9015525765378279
49,1.80158711166707,0.900793555833535
50,1.7962971361300595,0.8981485680650297
51,1.7936581136305345,0.8968290568152673
52,1.790863202585948,0.895431601292974
53,1.7871737265891248,0.8935868632945624
54,1.7831973337555729,0.8915986668777864
55,1.7804093307910516,0.8902046653955258
56,1.7785210907915843,0.8892605453957921
57,1.7760984654788678,0.8880492327394339
58,1.770333353798112,0.885166676899056
59,1.7683733055164175,0.8841866527582087
60,1.764155545650553,0.8820777728252766
61,1.7620241176732019,0.8810120588366009
62,1.7600485833512305,0.8800242916756152
63,1.758405650991717,0.8792028254958585
