component,eigenvalue,view_agreement
0,1.9934527367906136,0.9967263683953068
1,1.9900000483312852,0.9950000241656426
2,1.9863966853935848,0.9931983426967924
3,1.9774238648830016,0.9887119324415008
4,1.9712984169532501,0.9856492084766251
5,1.9688076598888304,0.9844038299444152
6,1.9670517913152952,0.9835258956576476
7,1.9634925833186543,0.9817462916593271
8,1.959611595023031,0.9798057975115155
9,1.9564331707380502,0.9782165853690251
10,1.9497345922500418,0.9748672961250209
11,1.9445241924856589,0.9722620962428294
12,1.941298435212441,0.9706492176062205
13,1.9347629128455721,0.9673814564227861
14,1.9322338180050864,0.9661169090025432
15,1.9247929110139994,0.9623964555069997
16,1.9231337274467777,0.9615668637233888
17,1.917715329433291,0.9588576647166455
18,1.9169376140061967,0.9584688070030983
19,1.91433086124483,0.957165430622415
20,1.911356382087718,0.955678191043859
21,1.9025894666810403,0.9512947333405202
22,1.900936118217481,0.9504680591087405
23,1.897386421352134,0.948693210676067
24,1.8952341189867523,0.9476170594933762
25,1.8919275717859436,0.9459637858929718
26,1.8842255187907324,0.9421127593953662
27,1.88387262401096,0.94193631200548
28,1.8817851423557652,0.9408925711778826
29,1.8762924308849822,0.9381462154424911
30,1.8704200283938626,0.9352100141969313
31,1.864646751090881,0.9323233755454405
32,1.864351262597969,0.9321756312989845
33,1.8628107223044266,0.9314053611522133
34,1.8594653691717467,0.9297326845858733
35,1.8541865228344838,0.9270932614172419
36,1.8491681717493196,0.9245840858746598
37,1.8454179440164185,0.9227089720082092
38,1.840865717117196,0.920432858558598
39,1.8393846705781365,0.9196923352890682
40,1.835480010953502,0.917740005476751
41,1.8325379608982129,0.9162689804491064
42,1.8312884660769353,0.9156442330384676
43,1.828674574221671,0.9143372871108355
44,1.824052144031026,0.912026072015513
45,1.8209132864967597,0.9104566432483798
46,1.8184237548032476,0.9092118774016238
47,1.8145317788117679,0.9072658894058839
48,1.8112323734926141,0.9056161867463071
49,1.806884032806895,0.9034420164034475
50,1.800062316891242,0.900031158445621
51,1.7978802754160577,0.8989401377080288
52,1.7949089380557037,0.8974544690278519
53,1.7938162141704788,0.8969081070852394
54,1.7891943987856753,0.8945971993928377
55,1.783491269731827,0.8917456348659135
56,1.7822574045183945,0.8911287022591973
57,1.7814664003457543,0.8907332001728772
58,1.7737838536724206,0.8868919268362103
59,1.771217874728207,0.8856089373641035
60,1.7690925060213893,0.8845462530106947
61,1.7673382510277897,0.8836691255138949
62,1.7649322207958325,0.8824661103979162
63,1.7631379458337382,0.8815689729168691
