model,nmse,r2,cosine
gpfm,0.3544604514116157,0.6455395485883844,0.8212958864148634
hoptimus0,0.3770500414801933,0.6229499585198067,0.830698983548945
virchow2,0.22877797656327012,0.7712220234367299,0.9052882989498672
