query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.752,0.9485,0.9745,0.8361127462368748,1.0,2000.0
hoptimus0,gpfm,0.758,0.925,0.9565,0.8314958475413564,1.0,2000.0
gpfm,virchow2,0.56,0.834,0.9125,0.6825225700434528,1.0,2000.0
virchow2,gpfm,0.634,0.8965,0.9535,0.7495707130224191,1.0,2000.0
hoptimus0,virchow2,0.471,0.7325,0.8235,0.5898318951291323,2.0,2000.0
virchow2,hoptimus0,0.5495,0.831,0.899,0.6712173381034774,1.0,2000.0
