model,nmse,r2,cosine
gpfm,0.5070937508317995,0.49290624916820047,0.7384783941531592
hoptimus0,0.5701737375951799,0.42982626240482014,0.7098255861167554
virchow2,0.47917744377433047,0.5208225562256695,0.7923336066654119
