model_a,model_b,linear_cka,kernel_cka,svcca,pwcca,procrustes,cosine_rsa,distance_correlation
CONCH,CONCH v1.5,0.8444981097329988,0.8551123631709832,0.5656244377549783,0.6508753599976755,0.7734355799824949,0.8308585371819374,0.9250231293122091
