condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
unaligned_pca,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
unaligned_pca,ctranspath,gigapath,False,0.0006,0.004,0.0066,0.00475103120784239,0.00475103120784239,1513.5,0.10535854734967139,5000.0,5000.0
unaligned_pca,ctranspath,keep,False,0.0,0.0004,0.0006,0.0007347456995310804,0.0007347456995310804,2744.0,0.09029720940160779,5000.0,5000.0
unaligned_pca,ctranspath,resnet50,False,0.0,0.0008,0.0016,0.0012565783677140016,0.0012565783677140016,3309.0,0.09076250192106923,5000.0,5000.0
unaligned_pca,ctranspath,uni_v2,False,0.0,0.0016,0.002,0.0018287117348475704,0.0018287117348475704,2759.5,0.09453392931457472,5000.0,5000.0
unaligned_pca,gigapath,ctranspath,False,0.0006,0.0044,0.0074,0.0048473749590167885,0.0048473749590167885,1546.0,0.10562303325735875,5000.0,5000.0
unaligned_pca,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567477,5000.0,5000.0
unaligned_pca,gigapath,keep,False,0.0,0.0024,0.005,0.0032089162778285996,0.0032089162778285996,1755.5,0.10176993496601175,5000.0,5000.0
unaligned_pca,gigapath,resnet50,False,0.0,0.0006,0.0008,0.0015043251623301564,0.0015043251623301564,2434.0,0.09522188775973167,5000.0,5000.0
unaligned_pca,gigapath,uni_v2,False,0.0,0.0,0.0002,0.0004217110525169495,0.0004217110525169495,3993.0,0.0857948952600363,5000.0,5000.0
unaligned_pca,keep,ctranspath,False,0.0,0.0,0.0,0.0006186376031405119,0.0006186376031405119,2734.0,0.09024663819343338,5000.0,5000.0
unaligned_pca,keep,gigapath,False,0.0014,0.0032,0.0056,0.004104076315497349,0.004104076315497349,1749.0,0.10147999786110386,5000.0,5000.0
unaligned_pca,keep,keep,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
unaligned_pca,keep,resnet50,False,0.0002,0.001,0.0026,0.001963111587759603,0.001963111587759603,2032.5,0.0969373272621129,5000.0,5000.0
unaligned_pca,keep,uni_v2,False,0.0,0.0008,0.001,0.0012523785610320953,0.0012523785610320953,3515.5,0.09064503287089808,5000.0,5000.0
unaligned_pca,resnet50,ctranspath,False,0.0002,0.0012,0.0014,0.001440518440354739,0.001440518440354739,3384.0,0.09056129192211294,5000.0,5000.0
unaligned_pca,resnet50,gigapath,False,0.0002,0.001,0.003,0.0020668159166921745,0.0020668159166921745,2458.5,0.09554024759309712,5000.0,5000.0
unaligned_pca,resnet50,keep,False,0.0008,0.002,0.0038,0.003024939159860205,0.003024939159860205,2057.5,0.09861880781279687,5000.0,5000.0
unaligned_pca,resnet50,resnet50,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
unaligned_pca,resnet50,uni_v2,False,0.0,0.0004,0.0006,0.0014022557955020872,0.0014022557955020872,2238.0,0.09515332474488356,5000.0,5000.0
unaligned_pca,uni_v2,ctranspath,False,0.0,0.0008,0.0012,0.001380250071406266,0.001380250071406266,2747.5,0.09337327932775648,5000.0,5000.0
unaligned_pca,uni_v2,gigapath,False,0.0,0.0,0.0002,0.000372740667048767,0.000372740667048767,3978.0,0.08549384832546879,5000.0,5000.0
unaligned_pca,uni_v2,keep,False,0.0,0.0006,0.0012,0.0012285549910687071,0.0012285549910687071,3428.0,0.09050502426919503,5000.0,5000.0
unaligned_pca,uni_v2,resnet50,False,0.0,0.0008,0.0028,0.0017797811279494744,0.0017797811279494744,2258.0,0.09562649677611,5000.0,5000.0
unaligned_pca,uni_v2,uni_v2,True,0.998,0.999,1.0,0.9984357936507937,0.9984357936507937,1.0,0.9987948471792323,5000.0,5000.0
unaligned_truncate,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
unaligned_truncate,ctranspath,gigapath,False,0.0004,0.0042,0.0074,0.003841969919538451,0.003841969919538451,2055.5,0.10038150989940506,5000.0,5000.0
unaligned_truncate,ctranspath,keep,False,0.0002,0.002,0.0028,0.0019851070566892347,0.0019851070566892347,2661.5,0.09435643284569255,5000.0,5000.0
unaligned_truncate,ctranspath,resnet50,False,0.0006,0.0016,0.0036,0.0026059483052187486,0.0026059483052187486,2285.5,0.0965003709466507,5000.0,5000.0
unaligned_truncate,ctranspath,uni_v2,False,0.0002,0.0014,0.0024,0.0020811362252660124,0.0020811362252660124,2218.0,0.09671254904355642,5000.0,5000.0
unaligned_truncate,gigapath,ctranspath,False,0.0002,0.0022,0.0038,0.002840024185686924,0.002840024185686924,2047.5,0.09903025427768528,5000.0,5000.0
unaligned_truncate,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567479,5000.0,5000.0
unaligned_truncate,gigapath,keep,False,0.0008,0.0014,0.003,0.002229495214040257,0.002229495214040257,2846.5,0.09377836239546129,5000.0,5000.0
unaligned_truncate,gigapath,resnet50,False,0.0002,0.0006,0.0012,0.0014076833679931848,0.0014076833679931848,2617.5,0.09351483434822085,5000.0,5000.0
unaligned_truncate,gigapath,uni_v2,False,0.0006,0.0012,0.0024,0.0024820575631597725,0.0024820575631597725,2317.0,0.096987127743058,5000.0,5000.0
unaligned_truncate,keep,ctranspath,False,0.0,0.0012,0.0024,0.001762931267977195,0.001762931267977195,2656.0,0.09441164196004391,5000.0,5000.0
unaligned_truncate,keep,gigapath,False,0.0002,0.001,0.002,0.001627637193343742,0.001627637193343742,2840.5,0.09285619070854638,5000.0,5000.0
unaligned_truncate,keep,keep,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
unaligned_truncate,keep,resnet50,False,0.0002,0.0016,0.0018,0.0018074428445271468,0.0018074428445271468,2641.0,0.09429845441196832,5000.0,5000.0
unaligned_truncate,keep,uni_v2,False,0.0,0.0008,0.0016,0.001620738251892941,0.001620738251892941,2281.0,0.09555360386297176,5000.0,5000.0
unaligned_truncate,resnet50,ctranspath,False,0.0002,0.0018,0.003,0.0022525201546296195,0.0022525201546296195,2286.0,0.09621502856409793,5000.0,5000.0
unaligned_truncate,resnet50,gigapath,False,0.0004,0.0008,0.0016,0.0016066743188161126,0.0016066743188161126,2626.0,0.09372598482536662,5000.0,5000.0
unaligned_truncate,resnet50,keep,False,0.0002,0.001,0.001,0.0015412907059474475,0.0015412907059474475,2640.0,0.09329644220102476,5000.0,5000.0
unaligned_truncate,resnet50,resnet50,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676176,5000.0,5000.0
unaligned_truncate,resnet50,uni_v2,False,0.0,0.0006,0.001,0.0015417910544720849,0.0015417910544720849,2519.0,0.09459059423769622,5000.0,5000.0
unaligned_truncate,uni_v2,ctranspath,False,0.0004,0.0018,0.0024,0.002258396765816405,0.002258396765816405,2236.5,0.09690043114936804,5000.0,5000.0
unaligned_truncate,uni_v2,gigapath,False,0.0002,0.0012,0.0026,0.0021779332005860312,0.0021779332005860312,2320.5,0.09684833992083051,5000.0,5000.0
unaligned_truncate,uni_v2,keep,False,0.0002,0.0008,0.0014,0.0017684053387311736,0.0017684053387311736,2282.0,0.09556128523585267,5000.0,5000.0
unaligned_truncate,uni_v2,resnet50,False,0.0,0.0004,0.0018,0.0014655072868458878,0.0014655072868458878,2540.5,0.09439026252112125,5000.0,5000.0
unaligned_truncate,uni_v2,uni_v2,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
joint_pca,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
joint_pca,ctranspath,gigapath,False,0.9584,0.986,0.9942,0.9709071799963261,0.9709071799963261,1.0,0.9775994540972717,5000.0,5000.0
joint_pca,ctranspath,keep,False,0.9042,0.9748,0.9884,0.9361342060336619,0.9361342060336619,1.0,0.9511613559032743,5000.0,5000.0
joint_pca,ctranspath,resnet50,False,0.9436,0.9886,0.9954,0.9634400206584874,0.9634400206584874,1.0,0.9722304086766203,5000.0,5000.0
joint_pca,ctranspath,uni_v2,False,0.9646,0.9922,0.9968,0.9762576235523734,0.9762576235523734,1.0,0.9819276482362275,5000.0,5000.0
joint_pca,gigapath,ctranspath,False,0.9476,0.9832,0.99,0.9633685844021722,0.9633685844021722,1.0,0.9717217811034585,5000.0,5000.0
joint_pca,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567479,5000.0,5000.0
joint_pca,gigapath,keep,False,0.9048,0.968,0.9794,0.9329379527740024,0.9329379527740024,1.0,0.9479683816647851,5000.0,5000.0
joint_pca,gigapath,resnet50,False,0.8992,0.98,0.9908,0.9356425617264525,0.9356425617264525,1.0,0.9511341937333336,5000.0,5000.0
joint_pca,gigapath,uni_v2,False,0.965,0.985,0.9914,0.9739513366114206,0.9739513366114206,1.0,0.9797129793972692,5000.0,5000.0
joint_pca,keep,ctranspath,False,0.9218,0.9856,0.9954,0.9505166100401555,0.9505166100401555,1.0,0.9624927640080944,5000.0,5000.0
joint_pca,keep,gigapath,False,0.9316,0.982,0.9896,0.9542878413546514,0.9542878413546514,1.0,0.9649614194504583,5000.0,5000.0
joint_pca,keep,keep,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676176,5000.0,5000.0
joint_pca,keep,resnet50,False,0.7668,0.9378,0.9702,0.8421655971705843,0.8421655971705843,1.0,0.8791638947536354,5000.0,5000.0
joint_pca,keep,uni_v2,False,0.971,0.994,0.9984,0.9813913525309114,0.9813913525309114,1.0,0.9858874588251493,5000.0,5000.0
joint_pca,resnet50,ctranspath,False,0.927,0.975,0.9852,0.9486269610263753,0.9486269610263753,1.0,0.9603609063726303,5000.0,5000.0
joint_pca,resnet50,gigapath,False,0.8986,0.969,0.9842,0.9315489397492441,0.9315489397492441,1.0,0.9474309171488554,5000.0,5000.0
joint_pca,resnet50,keep,False,0.745,0.8914,0.9252,0.8127706733222141,0.8127706733222141,1.0,0.8533372698150188,5000.0,5000.0
joint_pca,resnet50,resnet50,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676176,5000.0,5000.0
joint_pca,resnet50,uni_v2,False,0.879,0.9556,0.9746,0.9148106621969572,0.9148106621969572,1.0,0.9342117687942013,5000.0,5000.0
joint_pca,uni_v2,ctranspath,False,0.9568,0.9914,0.997,0.9718292420151229,0.9718292420151229,1.0,0.9786023129961781,5000.0,5000.0
joint_pca,uni_v2,gigapath,False,0.969,0.9884,0.9944,0.9777637132735038,0.9777637132735038,1.0,0.9828296516094579,5000.0,5000.0
joint_pca,uni_v2,keep,False,0.9512,0.9884,0.9956,0.968034482794943,0.968034482794943,1.0,0.9756691708919901,5000.0,5000.0
joint_pca,uni_v2,resnet50,False,0.8822,0.9756,0.989,0.9237210394915768,0.9237210394915768,1.0,0.9420233315687707,5000.0,5000.0
joint_pca,uni_v2,uni_v2,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676176,5000.0,5000.0
gcca,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
gcca,ctranspath,gigapath,False,0.9672,0.9914,0.9954,0.9778754877199691,0.9778754877199691,1.0,0.9830549319127152,5000.0,5000.0
gcca,ctranspath,keep,False,0.9402,0.989,0.9962,0.9629675676835461,0.9629675676835461,1.0,0.9720027286791887,5000.0,5000.0
gcca,ctranspath,resnet50,False,0.9608,0.9934,0.998,0.9750797295136463,0.9750797295136463,1.0,0.981112144314456,5000.0,5000.0
gcca,ctranspath,uni_v2,False,0.9768,0.9948,0.9984,0.9850368037607553,0.9850368037607553,1.0,0.9886425871911608,5000.0,5000.0
gcca,gigapath,ctranspath,False,0.9614,0.9862,0.9918,0.9732152471095207,0.9732152471095207,1.0,0.979272191379441,5000.0,5000.0
gcca,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567479,5000.0,5000.0
gcca,gigapath,keep,False,0.9304,0.9804,0.9878,0.9529953002669227,0.9529953002669227,1.0,0.963793388626023,5000.0,5000.0
gcca,gigapath,resnet50,False,0.9404,0.9902,0.9958,0.9626486002894713,0.9626486002894713,1.0,0.9717063569937598,5000.0,5000.0
gcca,gigapath,uni_v2,False,0.9756,0.9892,0.9932,0.9821804840205172,0.9821804840205172,1.0,0.9861236965476367,5000.0,5000.0
gcca,keep,ctranspath,False,0.9484,0.9926,0.9962,0.9682940073815073,0.9682940073815073,1.0,0.9760649572185004,5000.0,5000.0
gcca,keep,gigapath,False,0.9432,0.985,0.9922,0.9621654122820542,0.9621654122820542,1.0,0.9710412671639549,5000.0,5000.0
gcca,keep,keep,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676176,5000.0,5000.0
gcca,keep,resnet50,False,0.8346,0.9674,0.9852,0.8927167596454334,0.8927167596454334,1.0,0.9184906354971194,5000.0,5000.0
gcca,keep,uni_v2,False,0.972,0.9942,0.9974,0.9819527258941776,0.9819527258941776,1.0,0.9863081634515973,5000.0,5000.0
gcca,resnet50,ctranspath,False,0.9488,0.9832,0.9922,0.9644135061913376,0.9644135061913376,1.0,0.9726551559117451,5000.0,5000.0
gcca,resnet50,gigapath,False,0.9432,0.9842,0.9904,0.9617024078509383,0.9617024078509383,1.0,0.9706245535282712,5000.0,5000.0
gcca,resnet50,keep,False,0.8314,0.9452,0.9658,0.883350545153028,0.883350545153028,1.0,0.9100516195632872,5000.0,5000.0
gcca,resnet50,resnet50,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
gcca,resnet50,uni_v2,False,0.9276,0.977,0.9866,0.9506023725824511,0.9506023725824511,1.0,0.9620292336713028,5000.0,5000.0
gcca,uni_v2,ctranspath,False,0.9732,0.9948,0.9972,0.982785937841329,0.982785937841329,1.0,0.9869116937892118,5000.0,5000.0
gcca,uni_v2,gigapath,False,0.977,0.9924,0.9972,0.9835534624005104,0.9835534624005104,1.0,0.9873618505012466,5000.0,5000.0
gcca,uni_v2,keep,False,0.9598,0.9924,0.9968,0.9746741220066484,0.9746741220066484,1.0,0.9808073968625401,5000.0,5000.0
gcca,uni_v2,resnet50,False,0.9306,0.9856,0.996,0.9550400049214982,0.9550400049214982,1.0,0.9658923607014256,5000.0,5000.0
gcca,uni_v2,uni_v2,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
mcca,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507938,0.9985857936507938,1.0,0.9989087118676176,5000.0,5000.0
mcca,ctranspath,gigapath,False,0.7848,0.9404,0.9676,0.8550133341741253,0.8550133341741253,1.0,0.8886997584929893,5000.0,5000.0
mcca,ctranspath,keep,False,0.657,0.8918,0.942,0.760673660985478,0.760673660985478,1.0,0.8158840795536465,5000.0,5000.0
mcca,ctranspath,resnet50,False,0.797,0.941,0.9698,0.8624819417132452,0.8624819417132452,1.0,0.8944326599942563,5000.0,5000.0
mcca,ctranspath,uni_v2,False,0.7286,0.927,0.963,0.8165366430426384,0.8165366430426384,1.0,0.8595609305013407,5000.0,5000.0
mcca,gigapath,ctranspath,False,0.7342,0.9268,0.9638,0.8192662010625631,0.8192662010625631,1.0,0.8612727077798885,5000.0,5000.0
mcca,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567479,5000.0,5000.0
mcca,gigapath,keep,False,0.6146,0.869,0.9266,0.7277494371738574,0.7277494371738574,1.0,0.7896327050740971,5000.0,5000.0
mcca,gigapath,resnet50,False,0.534,0.8338,0.91,0.6660357331877185,0.6660357331877185,1.0,0.7419949647773963,5000.0,5000.0
mcca,gigapath,uni_v2,False,0.8024,0.9448,0.9678,0.8660399160215718,0.8660399160215718,1.0,0.8970199472094978,5000.0,5000.0
mcca,keep,ctranspath,False,0.6256,0.885,0.941,0.7400205226640147,0.7400205226640147,1.0,0.8001782818166409,5000.0,5000.0
mcca,keep,gigapath,False,0.6452,0.8858,0.9342,0.7513192015648024,0.7513192015648024,1.0,0.8081011011651899,5000.0,5000.0
mcca,keep,keep,True,0.9982,0.999,1.0,0.9985857936507935,0.9985857936507935,1.0,0.9989087118676178,5000.0,5000.0
mcca,keep,resnet50,False,0.3504,0.6608,0.7802,0.49317879332600495,0.49317879332600495,3.0,0.6008766438324161,5000.0,5000.0
mcca,keep,uni_v2,False,0.6916,0.9226,0.9618,0.7931476166511616,0.7931476166511616,1.0,0.8418725259951243,5000.0,5000.0
mcca,resnet50,ctranspath,False,0.7798,0.9208,0.9498,0.8440957567229372,0.8440957567229372,1.0,0.879305887059433,5000.0,5000.0
mcca,resnet50,gigapath,False,0.5422,0.8222,0.896,0.66706794495728,0.66706794495728,1.0,0.7417066673948804,5000.0,5000.0
mcca,resnet50,keep,False,0.34,0.6468,0.753,0.4789959288684049,0.4789959288684049,3.0,0.588192873828927,5000.0,5000.0
mcca,resnet50,resnet50,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
mcca,resnet50,uni_v2,False,0.4284,0.7292,0.8192,0.5644069931300558,0.5644069931300558,2.0,0.6585841486995593,5000.0,5000.0
mcca,uni_v2,ctranspath,False,0.6426,0.8902,0.9496,0.7523827937910357,0.7523827937910357,1.0,0.8099431695813819,5000.0,5000.0
mcca,uni_v2,gigapath,False,0.7562,0.9304,0.9628,0.8342491226792274,0.8342491226792274,1.0,0.8726729403710891,5000.0,5000.0
mcca,uni_v2,keep,False,0.6172,0.8884,0.944,0.7354615944837446,0.7354615944837446,1.0,0.7969722098855349,5000.0,5000.0
mcca,uni_v2,resnet50,False,0.3986,0.7168,0.8272,0.5423443847720142,0.5423443847720142,2.0,0.642009030663727,5000.0,5000.0
mcca,uni_v2,uni_v2,True,0.9982,0.999,1.0,0.9985857936507938,0.9985857936507938,1.0,0.9989087118676176,5000.0,5000.0
procrustes,ctranspath,ctranspath,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
procrustes,ctranspath,gigapath,False,0.5524,0.8232,0.8894,0.6713327115574808,0.6713327115574808,1.0,0.7437752152433672,5000.0,5000.0
procrustes,ctranspath,keep,False,0.2804,0.5612,0.6814,0.4119964715844896,0.4119964715844896,4.0,0.5312580725125816,5000.0,5000.0
procrustes,ctranspath,resnet50,False,0.6008,0.8452,0.908,0.7094321700059292,0.7094321700059292,1.0,0.7745531369838764,5000.0,5000.0
procrustes,ctranspath,uni_v2,False,0.3828,0.6912,0.7986,0.521412708823789,0.521412708823789,2.0,0.6233802381302989,5000.0,5000.0
procrustes,gigapath,ctranspath,False,0.48,0.7822,0.8596,0.6124129681408389,0.6124129681408389,2.0,0.6973383263140122,5000.0,5000.0
procrustes,gigapath,gigapath,True,0.998,0.9988,0.9998,0.9984039754689755,0.9984039754689755,1.0,0.9987645004567479,5000.0,5000.0
procrustes,gigapath,keep,False,0.2474,0.532,0.656,0.37977240724674405,0.37977240724674405,5.0,0.5042968291189825,5000.0,5000.0
procrustes,gigapath,resnet50,False,0.181,0.4304,0.5596,0.30316370784900337,0.30316370784900337,8.0,0.4386765557508911,5000.0,5000.0
procrustes,gigapath,uni_v2,False,0.461,0.7554,0.8458,0.5932480958188932,0.5932480958188932,2.0,0.6816843978706771,5000.0,5000.0
procrustes,keep,ctranspath,False,0.2184,0.483,0.6066,0.3429739664418536,0.3429739664418536,6.0,0.4721321702702393,5000.0,5000.0
procrustes,keep,gigapath,False,0.2496,0.5282,0.6554,0.38112825812921963,0.38112825812921963,5.0,0.5056225631807182,5000.0,5000.0
procrustes,keep,keep,True,0.9982,0.999,1.0,0.9985857936507937,0.9985857936507937,1.0,0.9989087118676176,5000.0,5000.0
procrustes,keep,resnet50,False,0.0684,0.2056,0.2932,0.14426914498457213,0.14426914498457213,33.0,0.28731470419462146,5000.0,5000.0
procrustes,keep,uni_v2,False,0.2688,0.5476,0.6836,0.4017404767995876,0.4017404767995876,4.0,0.5239339353301747,5000.0,5000.0
procrustes,resnet50,ctranspath,False,0.5192,0.7422,0.8068,0.6197775397808423,0.6197775397808423,1.0,0.6963359302218635,5000.0,5000.0
