condition,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
gcca,0.94213,0.98543,0.9924899999999999,0.9616625242257631,0.9616625242257631,1.0,0.9706973456752293,5000.0,5000.0
joint_pca,0.9143700000000001,0.9746,0.98626,0.9415053290360568,0.9415053290360568,1.0,0.9550213534523341,5000.0,5000.0
autoencoder,0.67761,0.87797,0.92594,0.7669470631866255,0.7669470631866255,1.2,0.8189127152215752,5000.0,5000.0
mcca,0.62352,0.85868,0.91647,0.7285233760485941,0.7285233760485941,1.3,0.7894456616838508,5000.0,5000.0
procrustes,0.28758,0.53716,0.64351,0.40534377865526894,0.40534377865526894,8.85,0.5209967140057656,5000.0,5000.0
unaligned_truncate,0.00026,0.00138,0.00246,0.0020452345110589186,0.0020452345110589186,2445.9,0.09549548505493093,5000.0,5000.0
unaligned_pca,0.0002,0.0013000000000000002,0.00238,0.0019593727349469757,0.0019593727349469757,2631.75,0.09467716280945153,5000.0,5000.0
