source,target,self,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
gpfm,hoptimus0,False,0.8337474755896405,0.5274471359597016,0.4725528640402984,0.5716,0.8304,0.8976,0.6834239882064679,0.6834239882064679,1.0,0.7534262083006732,5000.0,5000.0
gpfm,virchow2,False,0.7823844264928879,0.4956866909814328,0.5043133090185672,0.3908,0.6354,0.7282,0.505187605908748,0.505187605908748,2.0,0.6025822332062698,5000.0,5000.0
hoptimus0,gpfm,False,0.8203590385571625,0.5731077777518998,0.4268922222481002,0.7656,0.9384,0.9686,0.8422352589639193,0.8422352589639193,1.0,0.8791300748040749,5000.0,5000.0
hoptimus0,virchow2,False,0.7664117616687955,0.46437228188875945,0.5356277181112405,0.317,0.5514,0.6474,0.42797848347100365,0.42797848347100365,4.0,0.5367896456721748,5000.0,5000.0
virchow2,gpfm,False,0.8284773978824365,0.5920692099235215,0.4079307900764785,0.7672,0.9414,0.9728,0.8445379837985609,0.8445379837985609,1.0,0.8811841954801073,5000.0,5000.0
virchow2,hoptimus0,False,0.8269773799814254,0.5097882650963927,0.49021173490360725,0.4822,0.76,0.8372,0.6055079110086781,0.6055079110086781,2.0,0.6896002733506383,5000.0,5000.0
gpfm,gpfm,True,0.8821199624131987,0.7125214978980015,0.2874785021019986,0.9602,0.9932,0.9964,0.9753251387163233,0.9753251387163233,1.0,0.9812871544665653,5000.0,5000.0
hoptimus0,hoptimus0,True,0.898428638032982,0.7072986450895147,0.29270135491048527,0.9442,0.9876,0.9948,0.9637823288596508,0.9637823288596508,1.0,0.9724599418420985,5000.0,5000.0
virchow2,virchow2,True,0.8961417890338103,0.7538329713919573,0.24616702860804274,0.9228,0.9872,0.9952,0.9515918795511483,0.9515918795511483,1.0,0.9633556469572279,5000.0,5000.0
