,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.6996569251208503,0.8819628800441247,0.03451530213460819,0.9489407062058577,0.9412813734795477,0.9833333333333334,0.9997500000000001,0.9903316964285716,0.6116999999999999,54.40634277901993,64.0
gcca,0.6122718807702541,0.8454496157701891,0.0352712210404279,0.9490189560189902,0.9048517919403317,0.9985,1.0,0.9991944444444444,0.4871666666666667,63.903976551912045,64.0
mcca,0.6579396748143997,0.8648640222104286,0.13912241522986157,0.8153496316546655,0.68399488233996,0.9625833333333332,0.9994166666666665,0.9777778463372612,0.5515833333333333,63.92238356847408,64.0
procrustes,0.7427474739646686,0.8998326679557929,0.2414325630658772,0.7125272513284663,0.5534617244230066,0.5981666666666666,0.9125,0.7075832494811735,0.8257333333333334,54.41738422915612,64.0
autoencoder,0.7274660555001947,0.8934123134846389,0.048678781112461614,0.9264467025600996,0.9714258691149693,0.9865,0.9997500000000001,0.9920153381680955,0.6065166666666667,51.739346841258616,64.0
