query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.9925,0.999,1.0,0.9956333333333334,1.0,2000.0
hoptimus0,gpfm,0.9945,1.0,1.0,0.997,1.0,2000.0
gpfm,virchow2,0.975,0.9985,0.9985,0.9857309913793103,1.0,2000.0
virchow2,gpfm,0.9845,0.9995,0.9995,0.9911050724637681,1.0,2000.0
hoptimus0,virchow2,0.97,0.9965,0.9975,0.9818021766053746,1.0,2000.0
virchow2,hoptimus0,0.983,0.998,0.9995,0.9898033963585434,1.0,2000.0
