model,nmse,r2,cosine
gpfm,0.3377154373510241,0.662284562648976,0.865470553841609
hoptimus0,0.3429702315642474,0.6570297684357527,0.8776872259696927
virchow2,0.3076182543826017,0.6923817456173983,0.8655830986647364
