condition,encoders,mil,dim,auc,accuracy,f1,balanced_accuracy,n_test,seconds
single,gpfm,abmil,1024,0.9725358399411858,0.9202898550724637,0.9202856692747992,0.9203906947434752,276,432.3
single,gpfm,transmil,1024,0.9495877750354462,0.9094202898550725,0.9093619872055907,0.9096518405713385,276,119.0
single,hoptimus0,abmil,1536,0.9700677414272962,0.9166666666666666,0.9166655726944536,0.9166885469726409,276,99.2
single,hoptimus0,transmil,1536,0.9709604579110435,0.894927536231884,0.894893041457105,0.8948432494880009,276,117.1
