model,nmse,r2,cosine
gpfm,0.2863430815583509,0.713656918441649,0.8825988500591535
hoptimus0,0.2894083762117998,0.7105916237882002,0.8997102242765329
virchow2,0.24185037572926532,0.7581496242707346,0.8979278661182304
