model_a,model_b,linear_cka,kernel_cka,svcca,pwcca,procrustes,cosine_rsa,distance_correlation
GPFM,H-optimus-0,0.7808637355764056,0.7829916864249918,0.5831358345965333,0.7435146816563383,0.7559567990544886,0.7343388604053345,0.8857384060908383
GPFM,Virchow2,0.4785896585953817,0.5423433173497353,0.6049746205362575,0.8254550357600056,0.6997756879703028,0.4650985769153571,0.735778257924551
H-optimus-0,Virchow2,0.40596953160659616,0.45552434471879016,0.4765656163914009,0.7484256881933501,0.6436497313130285,0.39163125563983925,0.6741450775046829
