query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.974,0.998,0.9995,0.9847960497835498,1.0,2000.0
hoptimus0,gpfm,0.9775,0.9965,1.0,0.9859609126984126,1.0,2000.0
gpfm,virchow2,0.98,0.997,0.999,0.9880682720057721,1.0,2000.0
virchow2,gpfm,0.9735,0.9985,1.0,0.9850375,1.0,2000.0
hoptimus0,virchow2,0.942,0.994,0.999,0.964996276844071,1.0,2000.0
virchow2,hoptimus0,0.9285,0.994,0.999,0.9578080666917624,1.0,2000.0
