source,target,cosine,r2
gpfm,hoptimus0,0.844102365806145,0.5564638602187395
gpfm,virchow2,0.7992946918154955,0.5348294173443531
hoptimus0,gpfm,0.8224351977818494,0.5747176222137693
hoptimus0,virchow2,0.7821872274661273,0.4986090781736522
virchow2,gpfm,0.8243069813878278,0.5798815226089516
virchow2,hoptimus0,0.8310263575292213,0.5220035783820953
