component,eigenvalue,view_agreement
0,1.9941654971091165,0.9970827485545583
1,1.988939715633189,0.9944698578165945
2,1.9851709824917498,0.9925854912458749
3,1.9846709818411146,0.9923354909205573
4,1.9702610285863207,0.9851305142931603
5,1.969623289770692,0.984811644885346
6,1.9675096017465796,0.9837548008732898
7,1.957149368537339,0.9785746842686694
8,1.954600534974236,0.977300267487118
9,1.952639767422107,0.9763198837110535
10,1.9504551971520943,0.9752275985760471
11,1.9495766887840593,0.9747883443920297
12,1.94556775177743,0.972783875888715
13,1.9393889637171562,0.9696944818585781
14,1.9339847106724788,0.9669923553362394
15,1.929308429582068,0.964654214791034
16,1.9259338558237697,0.9629669279118849
17,1.9241826675012816,0.9620913337506408
18,1.9225102295053085,0.9612551147526542
19,1.9159376357738078,0.9579688178869039
20,1.9145723620715873,0.9572861810357937
21,1.9098264101382405,0.9549132050691203
22,1.9066303488691192,0.9533151744345596
23,1.8995814370500281,0.9497907185250141
24,1.8989157075474912,0.9494578537737456
25,1.8910723418294375,0.9455361709147188
26,1.8880891545185858,0.9440445772592929
27,1.8840747908900914,0.9420373954450457
28,1.8829500125832388,0.9414750062916194
29,1.881652907433435,0.9408264537167175
30,1.879071034118585,0.9395355170592925
31,1.8767875243860597,0.9383937621930298
32,1.874271886180613,0.9371359430903065
33,1.8706676938898645,0.9353338469449323
34,1.8653493340759957,0.9326746670379978
35,1.8603151210103597,0.9301575605051798
36,1.8584949873436039,0.9292474936718019
37,1.8559744941313423,0.9279872470656712
38,1.8530463209449972,0.9265231604724986
39,1.8507161270694028,0.9253580635347014
40,1.8480840079265357,0.9240420039632679
41,1.8447886692823863,0.9223943346411931
42,1.8418852126675398,0.9209426063337699
43,1.8395982928458514,0.9197991464229257
44,1.8318146557437278,0.9159073278718639
45,1.8288980126736194,0.9144490063368097
46,1.8253915548002344,0.9126957774001172
47,1.8200113408883458,0.9100056704441729
48,1.8183702239796744,0.9091851119898372
49,1.809323869507915,0.9046619347539575
50,1.805694852141368,0.902847426070684
51,1.8038379171578915,0.9019189585789458
52,1.8003225202337003,0.9001612601168502
53,1.7971952525449382,0.8985976262724691
54,1.7944052485126567,0.8972026242563284
55,1.7909620760727072,0.8954810380363536
56,1.7896564664685657,0.8948282332342828
57,1.7861617420507327,0.8930808710253664
58,1.7830436328143482,0.8915218164071741
59,1.7807618407113437,0.8903809203556718
60,1.7800289508369114,0.8900144754184557
61,1.777999031703854,0.888999515851927
62,1.776199936180153,0.8880999680900765
63,1.7699988635686694,0.8849994317843347
