query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.9165,0.984,0.9955,0.9472534862940898,1.0,2000.0
conch_v15,conch_v1,0.9415,0.993,0.9985,0.965869145021645,1.0,2000.0
