condition,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
gcca,0.9455,0.9938,0.998,0.9671276128670642,0.9671276128670642,1.0,0.9752613285783046,5000.0,5000.0
joint_pca,0.8882,0.9741,0.9863999999999999,0.9267758165969952,0.9267758165969952,1.0,0.944095642268991,5000.0,5000.0
mcca,0.8223,0.9567000000000001,0.9807,0.8818786017527965,0.8818786017527965,1.0,0.9098458842904462,5000.0,5000.0
autoencoder,0.763,0.9202,0.9527,0.8329438578124275,0.8329438578124275,1.0,0.8707411401677125,5000.0,5000.0
procrustes,0.5963,0.8109,0.8711,0.694276382052947,0.694276382052947,1.0,0.7596592119544119,5000.0,5000.0
unaligned_truncate,0.00030000000000000003,0.0007999999999999999,0.0019000000000000002,0.0017318092056775609,0.0017318092056775609,2362.75,0.09464116207768372,5000.0,5000.0
unaligned_pca,0.0,0.0,0.0002,0.00036950614209451706,0.00036950614209451706,4629.5,0.08387087432998583,5000.0,5000.0
