component,eigenvalue,view_agreement
0,3.9663171726145685,0.9887723908715228
1,3.9336958004364426,0.9778986001454809
2,3.9285219725840057,0.9761739908613353
3,3.9089892595274027,0.9696630865091342
4,3.8990170277129166,0.9663390092376388
5,3.8796790656615987,0.9598930218871996
6,3.8588089389826976,0.9529363129942325
7,3.8500016840373834,0.9500005613457945
8,3.8379778063169674,0.9459926021056558
9,3.8143553681674103,0.9381184560558035
10,3.8002166065250265,0.9334055355083422
11,3.778990957241387,0.9263303190804623
12,3.7603632952735198,0.9201210984245066
13,3.7571317613040587,0.9190439204346862
14,3.743071031884991,0.9143570106283304
15,3.7331921670983537,0.9110640556994513
16,3.7151900290770805,0.9050633430256935
17,3.704872716388384,0.9016242387961281
18,3.6973694288697563,0.8991231429565855
19,3.683669813740446,0.8945566045801487
20,3.669207305375828,0.8897357684586092
21,3.654192207655248,0.8847307358850828
22,3.633280977584185,0.877760325861395
23,3.6301060329254633,0.8767020109751544
24,3.6168819327572583,0.8722939775857528
25,3.6091790712358702,0.8697263570786234
26,3.5811474579518388,0.8603824859839463
27,3.56463916092365,0.8548797203078834
28,3.5524462895532536,0.8508154298510845
29,3.539889219073134,0.8466297396910446
30,3.5379866573824583,0.8459955524608195
31,3.51066326948357,0.8368877564945234
32,3.4962468803772104,0.8320822934590701
33,3.4647859296969252,0.8215953098989751
34,3.4491127908559713,0.8163709302853238
35,3.4432733022995246,0.8144244340998416
36,3.4300707686368237,0.8100235895456079
37,3.4052961050673902,0.8017653683557967
38,3.3961087931980503,0.7987029310660168
39,3.3751932759727703,0.7917310919909234
40,3.3590592850947223,0.7863530950315741
41,3.325073618530702,0.775024539510234
42,3.3146827859771326,0.7715609286590442
43,3.29711785498283,0.7657059516609434
44,3.2918392447230884,0.7639464149076961
45,3.257746862250813,0.7525822874169377
46,3.2397504445378287,0.7465834815126096
47,3.2184239337367813,0.7394746445789271
48,3.198218203146262,0.7327394010487539
49,3.1789962135149796,0.7263320711716599
50,3.1680184564804623,0.7226728188268208
51,3.1384504355164053,0.7128168118388017
52,3.1307394338097816,0.7102464779365939
53,3.1033984350133665,0.7011328116711222
54,3.0846660804933865,0.6948886934977955
55,3.064680409499655,0.6882268031665517
56,3.026783375880041,0.6755944586266803
57,2.997634780386275,0.6658782601287583
58,2.971832461069641,0.6572774870232138
59,2.9418045442284235,0.6472681814094745
60,2.9182491197112705,0.6394163732370902
61,2.887588592298598,0.629196197432866
62,2.8787212747893105,0.6262404249297702
63,2.8632807778170126,0.6210935926056709
