,conch_v1,ctranspath,gigapath,keep,resnet50,uni_v2
conch_v1,1.0,0.9583573872583554,0.9603574387425065,0.9532683356965697,0.9243606568624532,0.9650140819274639
ctranspath,0.9583573872583554,1.0,0.9681032443402885,0.9519985072155142,0.9520491164140036,0.9688558536309523
gigapath,0.9603574387425065,0.9681032443402885,1.0,0.9546789664710411,0.9404314733908253,0.9765774040601725
keep,0.9532683356965697,0.9519985072155142,0.9546789664710411,1.0,0.9152568367251315,0.9635188132584657
resnet50,0.9243606568624532,0.9520491164140036,0.9404314733908253,0.9152568367251315,1.0,0.9359467632343961
uni_v2,0.9650140819274639,0.9688558536309523,0.9765774040601725,0.9635188132584657,0.9359467632343961,1.0
