component,eigenvalue,view_agreement
0,2.9834336678448974,0.9917168339224487
1,2.9785769940717572,0.9892884970358786
2,2.9688463838964347,0.9844231919482174
3,2.953643830647498,0.976821915323749
4,2.950082772808668,0.9750413864043339
5,2.9432755129987402,0.9716377564993701
6,2.9266995080749996,0.9633497540374998
7,2.9217790315021372,0.9608895157510686
8,2.9139537921808496,0.9569768960904248
9,2.9076580831527394,0.9538290415763697
10,2.8983010276131904,0.9491505138065952
11,2.888211209311043,0.9441056046555214
12,2.88261015365883,0.9413050768294151
13,2.8769174497660837,0.9384587248830418
14,2.8678895657257137,0.9339447828628569
15,2.8433325258815256,0.9216662629407628
16,2.8389447782742936,0.9194723891371468
17,2.8323591013309257,0.9161795506654629
18,2.831586467107924,0.915793233553962
19,2.8232083820104488,0.9116041910052244
20,2.8170428024541465,0.9085214012270733
21,2.8091572967966414,0.9045786483983207
22,2.8045920100800905,0.9022960050400453
23,2.7984484854010474,0.8992242427005237
24,2.7921925034785224,0.8960962517392612
25,2.7746836629837,0.88734183149185
26,2.769650333010991,0.8848251665054956
27,2.7621992724142372,0.8810996362071186
28,2.7548283721723097,0.8774141860861548
29,2.7425862846695,0.8712931423347501
30,2.73504880027325,0.8675244001366249
31,2.729021093631501,0.8645105468157506
32,2.723126532823845,0.8615632664119226
33,2.7132410951011763,0.8566205475505881
34,2.7054171463579793,0.8527085731789896
35,2.6960639972539835,0.8480319986269917
36,2.685179280859587,0.8425896404297935
37,2.6770423775103973,0.8385211887551987
38,2.661949299956153,0.8309746499780766
39,2.65369915922465,0.826849579612325
40,2.643572785907097,0.8217863929535485
41,2.640803314203567,0.8204016571017836
42,2.631744604414567,0.8158723022072836
43,2.6258389779540603,0.8129194889770301
44,2.6167497529347608,0.8083748764673804
45,2.5986722485535885,0.7993361242767942
46,2.5854282149733883,0.7927141074866941
47,2.581008167947827,0.7905040839739135
48,2.5794645766581623,0.7897322883290812
49,2.571357512754994,0.785678756377497
50,2.556547990283911,0.7782739951419555
51,2.5349069785786376,0.7674534892893188
52,2.521084277476993,0.7605421387384965
53,2.5158209415780224,0.7579104707890112
54,2.4989736592940544,0.7494868296470272
55,2.491003571005682,0.745501785502841
56,2.473704579585301,0.7368522897926506
57,2.466511656315708,0.7332558281578541
58,2.458811363071327,0.7294056815356635
59,2.4452496840684113,0.7226248420342056
60,2.426791312443399,0.7133956562216994
61,2.4232419383268473,0.7116209691634237
62,2.4157911587902037,0.7078955793951018
63,2.3941936474116554,0.6970968237058277
