model,nmse,r2,cosine
gpfm,0.36720393443203236,0.6327960655679676,0.853521967590353
hoptimus0,0.4144561632686203,0.5855438367313797,0.8516386322180658
virchow2,0.4858235882675159,0.5141764117324841,0.7833177110991935
