source,target,cosine,r2
gpfm,hoptimus0,0.8396413562108332,0.5539733224125996
gpfm,virchow2,0.766042793762122,0.4777602820178878
hoptimus0,gpfm,0.841421162989219,0.6035992445840757
hoptimus0,virchow2,0.7628113428967727,0.47167696615411947
virchow2,gpfm,0.8414864647266481,0.6045705500166816
virchow2,hoptimus0,0.8375165719157198,0.5491154435139489
