component,eigenvalue,view_agreement
0,2.9974470528039006,0.9991490176013001
1,2.995279901189814,0.998426633729938
2,2.9930989589704833,0.9976996529901611
3,2.9920411619750773,0.9973470539916924
4,2.9896756915623106,0.9965585638541036
5,2.987061182980185,0.995687060993395
6,2.98534622813837,0.9951154093794566
7,2.982792508569822,0.994264169523274
8,2.9807853786878615,0.9935951262292871
9,2.97866418675596,0.9928880622519866
10,2.977191109156604,0.9923970363855347
11,2.976343841490596,0.9921146138301986
12,2.974909559731563,0.991636519910521
13,2.9721073995051723,0.9907024665017241
14,2.9706127717269477,0.9902042572423159
15,2.968293108119346,0.989431036039782
16,2.9651339243231765,0.9883779747743922
17,2.9638883548304453,0.9879627849434818
18,2.960906240925044,0.9869687469750147
19,2.9602620786183507,0.9867540262061169
20,2.9587931575127686,0.9862643858375896
21,2.9577160749335096,0.9859053583111699
22,2.953833315275592,0.9846111050918639
23,2.9501925406138665,0.9833975135379555
24,2.9480516589490215,0.9826838863163405
25,2.945249235120922,0.9817497450403073
26,2.9416861373301137,0.9805620457767046
27,2.9409625744790753,0.9803208581596917
28,2.940339720568201,0.9801132401894003
29,2.938322228276248,0.9794407427587494
30,2.9361218458125036,0.9787072819375012
31,2.936015253072607,0.9786717510242023
32,2.9343077122057863,0.9781025707352621
33,2.932603485729172,0.9775344952430572
34,2.9308174683742623,0.9769391561247541
35,2.9280593082173025,0.9760197694057675
36,2.926546160056307,0.9755153866854357
37,2.9230019458023935,0.9743339819341311
38,2.9210988743088695,0.9736996247696231
39,2.9204158729884933,0.9734719576628311
40,2.9165665616580285,0.9721888538860095
41,2.914809504211961,0.9716031680706537
42,2.9113973551322263,0.9704657850440754
43,2.9070098108892384,0.9690032702964128
44,2.9049806199899932,0.9683268733299978
45,2.902914682097281,0.9676382273657603
46,2.9019164596042653,0.9673054865347551
47,2.9006570470622606,0.9668856823540869
48,2.897997390881199,0.9659991302937331
49,2.89566100570726,0.9652203352357533
50,2.892292653083758,0.9640975510279194
51,2.8912828563118445,0.9637609521039482
52,2.890604298621725,0.9635347662072417
53,2.887557028154748,0.962519009384916
54,2.8837224088159754,0.9612408029386584
55,2.882553219535361,0.9608510731784538
56,2.878323244745497,0.9594410815818324
57,2.875279984307567,0.9584266614358556
58,2.873939542879695,0.957979847626565
59,2.872270221123386,0.9574234070411287
60,2.8686543097334374,0.9562181032444791
61,2.8672518924206227,0.9557506308068743
62,2.864796382476831,0.9549321274922771
63,2.863018815754732,0.9543396052515773
