train_loss,val_loss,recon,align
0.01589221469868067,0.0006092929979786277,0.0006894057010571268,0.015202808937996812
0.0005714708632882023,0.0005409896839410067,0.000548818551585184,2.2652313186591393e-05
0.0005151758103380442,0.0004915549652650952,0.0004971522717333749,1.802353703079197e-05
0.0004750403240389118,0.00046152021968737245,0.00045913481153547764,1.590551321941935e-05
0.0004482728745771823,0.0004413727729115635,0.00043427086115735485,1.4002015477478593e-05
0.000432074291042072,0.0004338343860581517,0.0004187752752802632,1.3299015858563585e-05
0.00041616238106260116,0.00040662146057002246,0.000402320651106325,1.3841729988527718e-05
0.0004026130168345354,0.00038954883348196745,0.00038780521928392193,1.4807798015036297e-05
0.00038743450398002056,0.00037914232234470546,0.0003725175365164929,1.4916967005555184e-05
0.0003771013186019284,0.00036962871672585607,0.0003620697361258592,1.5031583101749965e-05
0.00036735001456897364,0.0003572337154764682,0.00035171852887158964,1.5631485813489704e-05
0.00036018971784753686,0.0003561880730558187,0.0003440734948500568,1.6116223836021254e-05
0.0003514665076575169,0.00034295691875740886,0.00033507933604848034,1.6387171421977376e-05
0.00034597562316389,0.0003397432737983763,0.00032911967079102305,1.6855952256761248e-05
0.0003373942501819858,0.0003290568711236119,0.0003205615344312016,1.6832715957194356e-05
0.00033452618864681966,0.00032751221442595124,0.00031721854461885405,1.730764480200365e-05
0.0003296260617537992,0.0003273110487498343,0.000311715589672763,1.7910472790571094e-05
0.00032459464872004924,0.0003220382204744965,0.0003069216267417139,1.7673022855578505e-05
0.00032296115454081577,0.000313380965963006,0.00030444526684913017,1.851588779489067e-05
0.0003157968342664209,0.0003118704480584711,0.0002979638667179417,1.783296753557858e-05
0.0003137900184423841,0.000304626562865451,0.0002953699764759273,1.842004200515869e-05
0.00031003515782653755,0.0003063706390094012,0.000291717993153312,1.8317164750629376e-05
0.00030805903230133263,0.0003029391518794,0.0002891875899244919,1.8871442647754042e-05
0.0003055090038023281,0.0003181853098794818,0.0002861510830558176,1.935792066910674e-05
0.00030285148247283824,0.00030483744922094047,0.0002830137258415368,1.983775679900968e-05
0.0002977383334985571,0.000302825152175501,0.0002788452700718392,1.8893065168303503e-05
0.00029724624242422217,0.0002957208198495209,0.00027793427394267093,1.9311967939724617e-05
0.0002958828811236519,0.00028758193366229534,0.0002763946480794764,1.948823336669135e-05
0.0002958615449197749,0.00029161147540435195,0.00027599171958269276,1.9869825337082148e-05
0.000288219152741689,0.0002811900048982352,0.00026917993813482317,1.903921436175377e-05
0.00028913889591357546,0.00029357787570916116,0.0002698259430620423,1.931295365137246e-05
0.00028623880778029824,0.00028277639648877084,0.00026704574227564247,1.919306572396655e-05
0.00028642282985540514,0.00028185214614495635,0.00026691644427743045,1.950638571988167e-05
0.00028621233567919136,0.00027650443371385336,0.000266982700282721,1.9229635577079185e-05
0.0002822582515002829,0.00027401160332374275,0.0002634789475160552,1.8779304900172775e-05
0.0002828135247200278,0.0002738185285124928,0.0002639766102194363,1.8836915377834615e-05
0.0002792717526495087,0.00028024506173096597,0.00026111771350112206,1.8154038296944747e-05
0.0002788785374013324,0.00028639830998145044,0.0002607569908219594,1.8121546321360277e-05
0.00028005734388221134,0.0002774020249489695,0.0002615360763165043,1.8521267991427973e-05
0.0002787255140018141,0.00029464400722645223,0.00026042034413173453,1.83051693153523e-05
0.000276554206424188,0.00026920027448795736,0.0002587646393952495,1.7789567841678455e-05
0.00027437478011632535,0.0002926785091403872,0.000257088700375447,1.7286079960189105e-05
0.000275894156731467,0.00027408028836362064,0.00025850291401461586,1.7391243465087897e-05
0.000274302674241113,0.0002735433808993548,0.0002573197235886655,1.6982950910460204e-05
0.0002743959577972109,0.00026597699616104364,0.0002575966763617273,1.6799281977310262e-05
0.0002769494618302383,0.0002749781124293804,0.0002597542205108792,1.7195242203052523e-05
0.00027195034372778806,0.00028862140607088804,0.00025529210213802965,1.6658242105783777e-05
0.000274860555453041,0.0002714540169108659,0.00025817725474282385,1.6683302006730892e-05
0.0002720979152161443,0.0002801791997626424,0.00025590723429984866,1.6190681142056714e-05
