model_a,model_b,linear_cka,kernel_cka,svcca,pwcca,procrustes,cosine_rsa,distance_correlation
GPFM,H-optimus-0,0.8058817877668164,0.8166059702972502,0.587783218370279,0.7340440110199897,0.7194872487666202,0.724703680516807,0.9033624416774
GPFM,Virchow2,0.38340069063285964,0.4365189656276831,0.6026590285886341,0.8236977073607639,0.6750510138399463,0.3482636287732482,0.6579382897986106
H-optimus-0,Virchow2,0.3851705764236991,0.43366882112586386,0.5095908305719838,0.7632734558123389,0.6586335299380838,0.3538845899696294,0.6551827699005435
