,conch_v1,ctranspath,gigapath,keep,resnet50,uni_v2
conch_v1,1.0,0.8237532846739062,0.8300072147743243,0.7981464564236899,0.7381554350773465,0.8369394379581485
ctranspath,0.8237532846739062,1.0,0.8942434375285737,0.8364224068917677,0.8417233962095838,0.8946532893380605
gigapath,0.8300072147743243,0.8942434375285737,1.0,0.8454603782476741,0.8204997474114536,0.9190341188110581
keep,0.7981464564236899,0.8364224068917677,0.8454603782476741,1.0,0.7451708435481336,0.8613991884657146
resnet50,0.7381554350773465,0.8417233962095838,0.8204997474114536,0.7451708435481336,1.0,0.8098293723376191
uni_v2,0.8369394379581485,0.8946532893380605,0.9190341188110581,0.8613991884657146,0.8098293723376191,1.0
