,conch_v1,ctranspath,gigapath,keep,resnet50,uni_v2
conch_v1,1.0,0.7086866772968955,0.7172310179861708,0.6811914629282405,0.6072696734271922,0.7264189491282126
ctranspath,0.7086866772968955,1.0,0.8199382196172436,0.7257555923996768,0.7508725529441794,0.8179191016584427
gigapath,0.7172310179861708,0.8199382196172436,1.0,0.7393736188554634,0.7189222033800908,0.8567017325169133
keep,0.6811914629282405,0.7257555923996768,0.7393736188554634,1.0,0.6111625613872399,0.764385795176899
resnet50,0.6072696734271922,0.7508725529441794,0.7189222033800908,0.6111625613872399,1.0,0.6984735915880794
uni_v2,0.7264189491282126,0.8179191016584427,0.8567017325169133,0.764385795176899,0.6984735915880794,1.0
