,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,0.9999999999999998,0.6534608100055411,0.45042314979408143,0.48563349928371624,0.6623300444324012
Prov-GigaPath,0.6534608100055411,0.9999999999999996,0.5681777272541856,0.48449054971886973,0.49882928469707283
KEEP,0.45042314979408143,0.5681777272541856,0.9999999999999999,0.3724012694828071,0.6174897739706243
ResNet50 (ImageNet),0.48563349928371624,0.48449054971886973,0.3724012694828071,0.9999999999999996,0.49504211664615794
UNI2-h,0.6623300444324012,0.49882928469707283,0.6174897739706243,0.49504211664615794,0.9999999999999997
