,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,1.0,0.6709377920218786,0.5791303124464086,0.5956214931233683,0.6382111639667915
Prov-GigaPath,0.6709377920218786,1.0,0.5888218193889888,0.4500705964012026,0.7541568496407043
KEEP,0.5791303124464086,0.5888218193889888,1.0,0.39279489796833505,0.7377908962601502
ResNet50 (ImageNet),0.5956214931233683,0.4500705964012026,0.39279489796833505,1.0,0.40056063479101317
UNI2-h,0.6382111639667915,0.7541568496407043,0.7377908962601502,0.40056063479101317,1.0
