,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,1.0,0.8346131163269329,0.7807058404517152,0.8487341156792618,0.83500672612746
Prov-GigaPath,0.8346131163269329,1.0,0.7459048679389165,0.7901946547241393,0.8356478279912726
KEEP,0.7807058404517152,0.7459048679389165,1.0,0.6490056451679084,0.8892103888088934
ResNet50 (ImageNet),0.8487341156792618,0.7901946547241393,0.6490056451679084,1.0,0.6937790004718829
UNI2-h,0.83500672612746,0.8356478279912726,0.8892103888088934,0.6937790004718829,1.0
