query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.876,0.9775,0.9915,0.9221063152722334,1.0,2000.0
conch_v15,conch_v1,0.895,0.983,0.9925,0.9344765308924419,1.0,2000.0
