,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.5404437311436024,0.7706748832896615,0.037063484816947885,0.9504231317313131,0.9280793126778862,0.9814583333333333,0.9991666666666666,0.9889358373945581,0.5436375,56.84559677845464,64.0
gcca,0.46892283949323305,0.7393789498884811,0.029704352885630707,0.9618079459763131,0.9271087906561886,0.9972916666666668,1.0,0.9985164351851852,0.46529999999999994,63.91361730627145,64.0
mcca,0.5097487307175206,0.760350081537934,0.1540777877480672,0.8234630803018056,0.6931017666672902,0.9515833333333332,0.9961250000000001,0.9689664773419001,0.5352250000000001,63.89927386121403,64.0
procrustes,0.5876334811178013,0.7950944017424982,0.33521949425746456,0.670204594329125,0.45929955784993665,0.60425,0.9069583333333333,0.7116188582118927,0.744,56.982703501625394,64.0
autoencoder,0.5699979393241883,0.7866267155416095,0.06417049701274785,0.9170748729207029,0.9508041302771847,0.9739583333333331,0.9993333333333334,0.9840802882038293,0.5785874999999999,55.449217136998456,64.0
