source,target,self,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
gpfm,hoptimus0,False,0.6764125455051124,0.3716612625726191,0.6283387374273809,0.5038,0.7544,0.8316,0.6169899136088194,0.6169899136088194,1.0,0.6979640827968314,5000.0,5000.0
gpfm,virchow2,False,0.7570266724453617,0.44030167636123774,0.5596983236387623,0.4582,0.6582,0.7308,0.5532657831367275,0.5532657831367275,2.0,0.6389976207058149,5000.0,5000.0
hoptimus0,gpfm,False,0.6982634066266198,0.4282975362826916,0.5717024637173084,0.6904,0.882,0.9268,0.777309741727941,0.777309741727941,1.0,0.826813132368528,5000.0,5000.0
hoptimus0,virchow2,False,0.7675172088661173,0.4675539946765481,0.5324460053234519,0.4682,0.6808,0.7562,0.5677350697092134,0.5677350697092134,2.0,0.6519735368555046,5000.0,5000.0
virchow2,gpfm,False,0.7001529165238194,0.4312408975041032,0.5687591024958968,0.7042,0.8916,0.9332,0.7883634766749037,0.7883634766749037,1.0,0.8357973193738757,5000.0,5000.0
virchow2,hoptimus0,False,0.6843244396972383,0.3876204729140005,0.6123795270859995,0.5094,0.7578,0.837,0.622745213231112,0.622745213231112,1.0,0.7029966757893747,5000.0,5000.0
gpfm,gpfm,True,0.7675038131646069,0.5442989717015763,0.4557010282984238,0.9006,0.9756,0.9862,0.9345838940505606,0.9345838940505606,1.0,0.9499783543209691,5000.0,5000.0
hoptimus0,hoptimus0,True,0.7434507674254629,0.49046847039324404,0.509531529606756,0.769,0.9254,0.9592,0.8391042647200495,0.8391042647200495,1.0,0.8759956956005357,5000.0,5000.0
virchow2,virchow2,True,0.8745826714243823,0.7051408698904565,0.29485913010954345,0.9234,0.983,0.992,0.9506249216552709,0.9506249216552709,1.0,0.9624366989881484,5000.0,5000.0
