condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
unaligned_pca,gpfm,gpfm,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
unaligned_pca,gpfm,hoptimus0,False,0.0,0.0004,0.0006,0.0004901139486285837,0.0004901139486285837,4068.0,0.08537724188340005,5000.0,5000.0
unaligned_pca,gpfm,virchow2,False,0.0002,0.0008,0.001,0.0012661462679938215,0.0012661462679938215,2826.0,0.09180582949375654,5000.0,5000.0
unaligned_pca,hoptimus0,gpfm,False,0.0,0.0,0.0,0.00035312302263995664,0.00035312302263995664,4159.5,0.08485135306143114,5000.0,5000.0
unaligned_pca,hoptimus0,hoptimus0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
unaligned_pca,hoptimus0,virchow2,False,0.0,0.0002,0.0012,0.0012302204188420628,0.0012302204188420628,2447.0,0.09405178628819674,5000.0,5000.0
unaligned_pca,virchow2,gpfm,False,0.0,0.0008,0.001,0.0009917189246366532,0.0009917189246366532,2857.5,0.09127020065527139,5000.0,5000.0
unaligned_pca,virchow2,hoptimus0,False,0.0,0.0006,0.001,0.0011520478085479155,0.0011520478085479155,2409.0,0.09315870628005259,5000.0,5000.0
unaligned_pca,virchow2,virchow2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
unaligned_truncate,gpfm,gpfm,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
unaligned_truncate,gpfm,hoptimus0,False,0.0,0.0006,0.002,0.0014883856567544024,0.0014883856567544024,2558.5,0.09421585937683147,5000.0,5000.0
unaligned_truncate,gpfm,virchow2,False,0.0,0.001,0.0018,0.0015377295893243626,0.0015377295893243626,2638.5,0.09366722583521807,5000.0,5000.0
unaligned_truncate,hoptimus0,gpfm,False,0.0,0.0004,0.001,0.001367596209109937,0.001367596209109937,2546.5,0.09397134938449847,5000.0,5000.0
unaligned_truncate,hoptimus0,hoptimus0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
unaligned_truncate,hoptimus0,virchow2,False,0.0006,0.0014,0.002,0.0023624032113522607,0.0023624032113522607,2229.0,0.09679009932921848,5000.0,5000.0
unaligned_truncate,virchow2,gpfm,False,0.0,0.0018,0.003,0.0018847990864315832,0.0018847990864315832,2641.5,0.09407471069663559,5000.0,5000.0
unaligned_truncate,virchow2,hoptimus0,False,0.0,0.0022,0.0034,0.0022731959914038566,0.0022731959914038566,2219.0,0.09673578847728805,5000.0,5000.0
unaligned_truncate,virchow2,virchow2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
joint_pca,gpfm,gpfm,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
joint_pca,gpfm,hoptimus0,False,0.9764,0.9982,0.9996,0.9862600379153009,0.9862600379153009,1.0,0.9897084186149794,5000.0,5000.0
joint_pca,gpfm,virchow2,False,0.953,0.9892,0.9956,0.9692302141747142,0.9692302141747142,1.0,0.9765800078843627,5000.0,5000.0
joint_pca,hoptimus0,gpfm,False,0.9796,0.998,0.9996,0.9877884178743962,0.9877884178743962,1.0,0.9908284455284331,5000.0,5000.0
joint_pca,hoptimus0,hoptimus0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
joint_pca,hoptimus0,virchow2,False,0.9378,0.9858,0.9926,0.9590731223402738,0.9590731223402738,1.0,0.9686988938216302,5000.0,5000.0
joint_pca,virchow2,gpfm,False,0.958,0.9934,0.997,0.9733477418837201,0.9733477418837201,1.0,0.9798183603552297,5000.0,5000.0
joint_pca,virchow2,hoptimus0,False,0.9386,0.9898,0.9956,0.9615139215006812,0.9615139215006812,1.0,0.970827172708273,5000.0,5000.0
joint_pca,virchow2,virchow2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
gcca,gpfm,gpfm,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
gcca,gpfm,hoptimus0,False,0.9972,1.0,1.0,0.9983833333333334,0.9983833333333334,1.0,0.998795622917329,5000.0,5000.0
