condition,encoders,mil,dim,auc,accuracy,f1,balanced_accuracy,n_test,seconds
single,conch_v1,abmil,512,0.7478858350951375,0.6450381679389313,0.4296748823818552,0.49200581395348836,262,337.4
single,conch_v1,transmil,512,0.7630153276955601,0.683206106870229,0.5818318173951502,0.5828488372093024,262,67.4
single,conch_v15,abmil,768,0.7264138477801269,0.6679389312977099,0.4960981540842268,0.529862579281184,262,21.2
single,conch_v15,transmil,768,0.7448467230443975,0.6603053435114504,0.4278493436388173,0.5003964059196617,262,68.6
concat,all,abmil,1280,0.7326902748414376,0.6603053435114504,0.5470737913486006,0.5539112050739958,262,31.4
concat,all,transmil,1280,0.7095005285412262,0.6526717557251909,0.4580747812251392,0.5066067653276956,262,70.4
shared,all,abmil,64,0.7146538054968288,0.6717557251908397,0.4018264840182648,0.5,262,25.8
shared,all,transmil,64,0.48975951374207183,0.6717557251908397,0.4018264840182648,0.5,262,73.6
