model,nmse,r2,cosine
gpfm,0.3020111095012585,0.6979888904987415,0.8798381731818948
hoptimus0,0.2974414806406181,0.702558519359382,0.8947740948704194
virchow2,0.25985798665500487,0.7401420133449952,0.8881182359151331
