model,nmse,r2,cosine
gpfm,0.31207327474679664,0.6879267252532033,0.8758443543878675
hoptimus0,0.31192335095734824,0.6880766490426518,0.8894253727743066
virchow2,0.2841347361181482,0.7158652638818518,0.8767246015958909
