source,target,cosine,r2
gpfm,hoptimus0,0.6903639369491655,0.394990650289506
gpfm,virchow2,0.7756192568741886,0.48342813234630777
hoptimus0,gpfm,0.6964804130099892,0.42306492412825714
hoptimus0,virchow2,0.7685477686435629,0.4683981476993657
virchow2,gpfm,0.7023613768433724,0.43142687133432944
virchow2,hoptimus0,0.6875730116543127,0.39045722344016254
