component,eigenvalue,view_agreement
0,2.980338896393692,0.9901694481968459
1,2.967164042046505,0.9835820210232524
2,2.959986848385447,0.9799934241927235
3,2.9508477080325815,0.9754238540162907
4,2.9465570864141086,0.9732785432070543
5,2.9281419730303644,0.9640709865151822
6,2.9160553008947736,0.9580276504473868
7,2.909203954425015,0.9546019772125074
8,2.908384208409858,0.9541921042049291
9,2.8990227313051355,0.9495113656525678
10,2.8928316507830303,0.9464158253915151
11,2.888109399845231,0.9440546999226156
12,2.877384764764023,0.9386923823820115
13,2.8705352742418153,0.9352676371209077
14,2.8618825539005295,0.9309412769502647
15,2.855307363235792,0.927653681617896
16,2.8496398854215994,0.9248199427107997
17,2.84234020763923,0.921170103819615
18,2.831256760473184,0.9156283802365921
19,2.827758116958286,0.913879058479143
20,2.8226399838597644,0.9113199919298822
21,2.813829569761835,0.9069147848809176
22,2.8029666132388518,0.9014833066194259
23,2.7931620559694585,0.8965810279847293
24,2.782879174362162,0.891439587181081
25,2.764738799870612,0.8823693999353059
26,2.758090928984998,0.879045464492499
27,2.7546264596889465,0.8773132298444732
28,2.7455531512173783,0.8727765756086892
29,2.740289294916172,0.8701446474580861
30,2.7294134806935455,0.8647067403467728
31,2.725635017535627,0.8628175087678136
32,2.716682531836218,0.8583412659181091
33,2.708625920064664,0.854312960032332
34,2.7047228688892573,0.8523614344446286
35,2.688644462090674,0.8443222310453371
36,2.6743453780651314,0.8371726890325657
37,2.6713444383846827,0.8356722191923414
38,2.6582380102397782,0.8291190051198891
39,2.6534949321166725,0.8267474660583363
40,2.647135327645372,0.8235676638226861
41,2.634464879835806,0.817232439917903
42,2.6272259660777904,0.8136129830388952
43,2.616973583552678,0.808486791776339
44,2.6128397528929654,0.8064198764464827
45,2.592090347052697,0.7960451735263485
46,2.588992789454274,0.7944963947271371
47,2.5799647126717953,0.7899823563358976
48,2.5591226190349254,0.7795613095174627
49,2.556316511762993,0.7781582558814966
50,2.550117812490812,0.7750589062454061
51,2.5324466556371843,0.7662233278185921
52,2.52433380978751,0.7621669048937549
53,2.505014263553956,0.752507131776978
54,2.497660092766756,0.7488300463833779
55,2.4941043671020267,0.7470521835510133
56,2.477468637563952,0.7387343187819759
57,2.463134977339571,0.7315674886697856
58,2.455136451288095,0.7275682256440474
59,2.43916420492584,0.7195821024629201
60,2.435597876661663,0.7177989383308314
61,2.4170053149198,0.7085026574599
62,2.3975752050213885,0.6987876025106943
63,2.377605017471027,0.6888025087355134
