query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.973,0.9965,0.998,0.9833092948717949,1.0,2000.0
hoptimus0,gpfm,0.974,0.996,0.998,0.9832719407634849,1.0,2000.0
gpfm,virchow2,0.9855,1.0,1.0,0.9922083333333332,1.0,2000.0
virchow2,gpfm,0.98,0.9985,1.0,0.9878416666666667,1.0,2000.0
hoptimus0,virchow2,0.961,0.993,0.9965,0.9752302274114775,1.0,2000.0
virchow2,hoptimus0,0.9625,0.9915,0.9965,0.9752568111055612,1.0,2000.0
