component,eigenvalue,view_agreement
0,3.9701051123229916,0.9900350374409972
1,3.9642790588497583,0.9880930196165861
2,3.9451164847226856,0.9817054949075619
3,3.923484756283298,0.9744949187610993
4,3.9140391334032207,0.9713463778010736
5,3.8906208458640763,0.9635402819546921
6,3.877147525107871,0.959049175035957
7,3.8622305926200924,0.9540768642066975
8,3.8512904015860925,0.9504301338620308
9,3.8411260193114654,0.9470420064371551
10,3.8262486341258963,0.9420828780419654
11,3.8083872909347654,0.9361290969782551
12,3.806612006080673,0.9355373353602244
13,3.780239269031044,0.926746423010348
14,3.770851356224659,0.9236171187415531
15,3.7519751349406403,0.9173250449802134
16,3.737053991625177,0.9123513305417257
17,3.729515881909793,0.9098386273032643
18,3.7162343720576683,0.9054114573525561
19,3.7033677696156286,0.9011225898718762
20,3.683830154267124,0.8946100514223746
21,3.678930516414615,0.8929768388048717
22,3.674637086386048,0.8915456954620159
23,3.6614661585488646,0.8871553861829549
24,3.651300388533229,0.883766796177743
25,3.627339351485575,0.875779783828525
26,3.6150444457589304,0.8716814819196435
27,3.6035153937918087,0.8678384645972695
28,3.5972967431971714,0.8657655810657238
29,3.5775621757211318,0.859187391907044
30,3.5718768688730997,0.8572922896243665
31,3.5578950769600395,0.8526316923200131
32,3.5365538369815703,0.8455179456605234
33,3.517709003749229,0.8392363345830763
34,3.500989890586283,0.8336632968620944
35,3.497420395455472,0.832473465151824
36,3.4776601446582673,0.8258867148860891
37,3.4599512450477943,0.8199837483492648
38,3.4430664590164306,0.8143554863388102
39,3.4365069012666742,0.8121689670888914
40,3.4111051323372847,0.8037017107790949
41,3.4003385482582384,0.8001128494194129
42,3.3913574207684696,0.7971191402561565
43,3.35727830557443,0.7857594351914767
44,3.349704602656326,0.7832348675521087
45,3.328799378792595,0.7762664595975317
46,3.3216205652171022,0.7738735217390341
47,3.290794008803846,0.7635980029346153
48,3.2871320027132795,0.7623773342377599
49,3.250601137536069,0.7502003791786896
50,3.239360029399722,0.7464533431332406
51,3.2283991784310118,0.7427997261436706
52,3.216988027561013,0.7389960091870044
53,3.1903010630409017,0.7301003543469672
54,3.167458588713268,0.7224861962377559
55,3.1283611401209073,0.7094537133736357
56,3.1217155859052292,0.7072385286350764
57,3.118979589867302,0.7063265299557674
58,3.0931947709701375,0.6977315903233792
59,3.064162318928359,0.688054106309453
60,3.0515595782182947,0.6838531927394316
61,3.00953590490879,0.6698453016362634
62,2.9968056201649547,0.6656018733883182
63,2.9788823421842925,0.6596274473947642
